scenario_id,scenario_dir,source_file,file_name,record_type,row_count,missing_rate,method,MAE,RMSE,MAPE,sMAPE,NRMSE,missing_count,valid_eval_count
,,,,,,0.2,mean_fill,123.02902221679688,245.3763427734375,0.0823114886879921,0.0660963729023933,0.0251934614108918,423179,423179
,,,,,,0.2,mean_fill,121.96359252929688,242.5166931152344,0.0830282196402549,0.0650330781936645,0.023627829992377,156186,156186
,,,,,,0.2,mean_fill,123.15924072265624,245.1865234375,0.0842613279819488,0.0659079849720001,0.023887945270021,806677,806677
,,,,,,0.2,mean_fill,123.88796997070312,232.4481658935547,0.0328527502715587,0.033870942890644,0.0313446684222743,276468,276468
,,,,,,0.2,mean_fill,83.36410522460938,190.1591796875,0.1337455362081527,0.0918496176600456,0.1277442373046197,268490,268490
,,,,,,0.2,mean_fill,131.47071838378906,233.49351501464844,0.0590525791049003,0.0588040240108966,0.1640516324938687,260587,260587
,,,,,,0.2,mean_fill,112.0936050415039,219.26287841796875,0.0718770697712898,0.0603457987308502,0.0227180013133477,228861,228861
,,,,,,0.2,mean_fill,113.36164093017578,220.017333984375,0.0761514529585838,0.0617596171796321,0.0217018745289692,422429,422429
,,,,,,0.2,mean_fill,112.48868560791016,219.0608367919922,0.0745682939887046,0.060926292091608,0.0212108624490846,154255,154255
,,,,,,0.2,mean_fill,112.83419799804688,219.6202545166016,0.074633240699768,0.0611982643604278,0.0212650288285344,805545,805545
,,,,,,0.2,mean_fill,124.71810150146484,235.55506896972656,0.0331967175006866,0.0342171639204025,0.0311702578144232,276478,276478
,,,,,,0.2,mean_fill,86.62470245361328,201.19839477539065,0.1395349502563476,0.0918101519346237,0.1351601091766045,267686,267686
,,,,,,0.2,mean_fill,136.98941040039062,243.81304931640625,0.0616797097027301,0.0610260441899299,0.1713017003438013,262261,262261
,,,,,,0.2,mean_fill,116.20745086669922,229.5834808349609,0.0829687267541885,0.0616069249808788,0.024324035800986,231159,231159
,,,,,,0.2,mean_fill,116.8402099609375,228.81028747558597,0.0775114744901657,0.0622890964150428,0.0218561176970744,419087,419087
,,,,,,0.2,mean_fill,113.76944732666016,221.2022399902344,0.0690717026591301,0.0617606714367866,0.022470772437877,156179,156179
,,,,,,0.2,mean_fill,116.06413269042967,227.58004760742188,0.0774421915411949,0.0619913041591644,0.021738604329774,806425,806425
,,,,,,0.2,mean_fill,135.35865783691406,259.5244140625,0.0357475578784942,0.0371404699981212,0.0352651822194095,278112,278112
,,,,,,0.2,mean_fill,90.4133529663086,228.17955017089844,0.163938969373703,0.0936381593346595,0.1532854831167966,269346,269346
,,,,,,0.2,mean_fill,141.5074005126953,255.3503570556641,0.0634502246975898,0.0628935620188713,0.1794078566781893,260722,260722
,,,,,,0.2,mean_fill,125.17171478271484,257.7034912109375,0.0963388159871101,0.0640774071216583,0.0269814527315042,226710,226710
,,,,,,0.2,mean_fill,121.53005981445312,245.0494537353516,0.0796485021710395,0.0643789246678352,0.0238581155155604,424597,424597
,,,,,,0.2,mean_fill,120.55899047851562,242.20489501953125,0.0934825092554092,0.0639987587928772,0.0241354661941385,156873,156873
,,,,,,0.2,mean_fill,122.3631362915039,248.1226348876953,0.0870166048407554,0.0642205700278282,0.0241573216954364,808180,808180
,,,,,,0.2,mean_fill,146.18991088867188,271.9718933105469,0.0388345867395401,0.0401052013039588,0.036646193920228,272431,272431
,,,,,,0.2,mean_fill,105.31342315673828,260.2384948730469,0.2240167707204818,0.1077829301357269,0.1748217893003713,267164,267164
,,,,,,0.2,mean_fill,154.59295654296875,272.8089294433594,0.069818839430809,0.0676214769482612,0.1916746865223455,267954,267954
,,,,,,0.2,mean_fill,136.79563903808594,274.37646484375,0.1328854262828827,0.0721274465322494,0.0289286738401075,228168,228168
,,,,,,0.2,mean_fill,135.1485137939453,266.4786682128906,0.1057834699749946,0.0712577849626541,0.0257879690093571,423344,423344
,,,,,,0.2,mean_fill,134.32522583007812,264.8843078613281,0.0865080133080482,0.0715183913707733,0.027525580688647,156037,156037
,,,,,,0.2,mean_fill,135.454833984375,268.428955078125,0.1097135618329048,0.0715538039803505,0.0259767043313148,807549,807549
,,,,,,0.2,mean_fill,155.4571533203125,291.63555908203125,0.0415547378361225,0.0427653342485427,0.0392522764257883,267724,267724
,,,,,,0.2,mean_fill,118.1033935546875,297.5972595214844,0.1958194077014923,0.1186536028981208,0.1999185332858913,269080,269080
,,,,,,0.2,mean_fill,172.413330078125,309.409912109375,0.0783178880810737,0.0749668255448341,0.2173897680185268,270064,270064
,,,,,,0.2,mean_fill,150.92337036132812,305.2723693847656,0.095171146094799,0.0789390578866005,0.0342590625729829,228799,228799
,,,,,,0.2,mean_fill,148.07164001464844,298.3768920898437,0.111491322517395,0.0789034739136695,0.0288519226970242,422145,422145
,,,,,,0.2,mean_fill,147.0118865966797,294.7950439453125,0.1004441902041435,0.0781729370355606,0.0287302317347724,155924,155924
,,,,,,0.2,mean_fill,148.6754608154297,299.6640014648437,0.1047274023294448,0.0787724032998085,0.0289763813302984,806868,806868
,,,,,,0.2,mean_fill,153.3462677001953,288.6390686035156,0.0411361642181873,0.0420872271060943,0.0389180636549887,267081,267081
,,,,,,0.2,mean_fill,111.6669464111328,276.6557312011719,0.2198104560375213,0.1128068193793296,0.1858505743714322,270576,270576
,,,,,,0.2,mean_fill,167.5388641357422,301.98248291015625,0.0757296234369278,0.0724039301276207,0.2121721872014528,268556,268556
,,,,,,0.2,mean_fill,147.2527618408203,296.0130615234375,0.10753183811903,0.0765692740678787,0.0286598903290186,224350,224350
,,,,,,0.2,mean_fill,143.1967010498047,287.7042236328125,0.1161713153123855,0.0756379291415214,0.0295355517929359,426529,426529
,,,,,,0.2,mean_fill,141.95301818847656,283.5324401855469,0.1068414002656936,0.0753700286149978,0.0306148890497525,155334,155334
,,,,,,0.2,mean_fill,144.0857696533203,289.2477111816406,0.1119687631726265,0.0758454650640487,0.0280048712638618,806213,806213
,,,,,,0.2,mean_fill,136.7123260498047,256.4803466796875,0.0363404005765914,0.0376646481454372,0.0342717734029166,271741,271741
,,,,,,0.2,mean_fill,93.19293212890624,217.89334106445312,0.1789239048957824,0.1004377380013465,0.1463753614933354,271640,271640
,,,,,,0.2,mean_fill,144.25526428222656,257.4826354980469,0.0648928433656692,0.0635894387960434,0.1809058915278781,263593,263593
,,,,,,0.2,mean_fill,123.65862274169922,243.59439086914065,0.0780810937285423,0.0667181760072708,0.023602450417858,229401,229401
,,,,,,0.2,mean_fill,125.2390594482422,245.98487854003903,0.1037736535072326,0.0676141008734703,0.0236623818447428,422539,422539
,,,,,,0.2,mean_fill,123.87054443359376,241.85498046875,0.0864930674433708,0.066745601594448,0.024835932691137,155034,155034
,,,,,,0.2,mean_fill,124.52688598632812,244.51751708984372,0.0931494161486625,0.0671925172209739,0.0235212298066792,806974,806974
,,,,,,0.2,mean_fill,133.00302124023438,249.12942504882807,0.0353326499462127,0.0367210581898689,0.0338322649151484,275212,275212
,,,,,,0.2,mean_fill,86.30838775634766,200.0436248779297,0.1373619884252548,0.0943263098597526,0.1343843632985675,267692,267692
,,,,,,0.2,mean_fill,135.5687255859375,238.77316284179688,0.0606572702527046,0.0602087639272213,0.1677607327498962,261231,261231
,,,,,,0.2,mean_fill,118.40521240234376,232.5368194580078,0.0772181823849678,0.0633177682757377,0.0242906309529808,225694,225694
,,,,,,0.2,mean_fill,118.31246185302734,230.1153564453125,0.0751031637191772,0.0632141232490539,0.0238733253890033,423803,423803
,,,,,,0.2,mean_fill,118.07136535644533,228.0363922119141,0.0828480198979377,0.0643691718578338,0.0221921248192387,154638,154638
,,,,,,0.2,mean_fill,118.29210662841795,230.4003753662109,0.0771859660744667,0.0634653866291046,0.0224221837529109,804135,804135
,,,,,,0.2,mean_fill,137.03976440429688,261.450439453125,0.0362476669251918,0.0378814712166786,0.0352075011600481,276936,276936
,,,,,,0.2,mean_fill,86.74606323242188,199.36685180664065,0.1453112810850143,0.0942839086055755,0.1339298337026788,268056,268056
,,,,,,0.2,mean_fill,135.67843627929688,244.39915466308597,0.0610131099820137,0.0605066418647766,0.1717137009002345,263562,263562
,,,,,,0.2,mean_fill,121.62528228759766,241.64596557617188,0.0767581686377525,0.0633326172828674,0.0247371232643083,227522,227522
,,,,,,0.2,mean_fill,120.1027374267578,237.2702178955078,0.0829804986715316,0.0645217299461364,0.0229515420788389,424586,424586
,,,,,,0.2,mean_fill,116.95638275146484,228.08804321289065,0.0773383304476738,0.0630154684185981,0.0224120992216578,156446,156446
,,,,,,0.2,mean_fill,119.92237091064452,236.7700958251953,0.0801367536187172,0.0638956502079963,0.0229031644407049,808554,808554
,,,,,,0.2,mean_fill,155.8662109375,298.2813415527344,0.0412133149802684,0.0433966666460037,0.040623959264066,279441,279441
,,,,,,0.2,mean_fill,91.07470703125,210.68690490722656,0.1331442892551422,0.0937575921416282,0.1415343370278535,267442,267442
,,,,,,0.2,mean_fill,151.710205078125,277.6179504394531,0.0682234019041061,0.0673194080591201,0.1950532049929586,258542,258542
,,,,,,0.2,mean_fill,134.0373077392578,268.9657287597656,0.0803229212760925,0.0685442984104156,0.0262979152177176,225691,225691
,,,,,,0.2,mean_fill,132.80538940429688,263.9524841308594,0.0791815742850303,0.0675656124949455,0.0257404309538461,424871,424871
,,,,,,0.2,mean_fill,132.11622619628906,263.2475891113281,0.0826702862977981,0.0670878514647483,0.0257434078994427,154863,154863
,,,,,,0.2,mean_fill,133.01806640625,265.2321472167969,0.0801722854375839,0.0677479207515716,0.0258652226542017,805425,805425
,,,,,,0.2,mean_fill,159.65541076660156,297.8560485839844,0.0422510243952274,0.0443212874233722,0.0398930755786804,278762,278762
,,,,,,0.2,mean_fill,99.12791442871094,225.71343994140625,0.1671015173196792,0.1000130847096443,0.1516287728230047,265985,265985
,,,,,,0.2,mean_fill,153.83163452148438,270.3897705078125,0.0694903880357742,0.0685741677880287,0.1899743902899232,262326,262326
,,,,,,0.2,mean_fill,139.7528839111328,271.2201232910156,0.0812316462397575,0.0706432908773422,0.028007836750257,229433,229433
,,,,,,0.2,mean_fill,137.99957275390625,266.4745483398437,0.1019850447773933,0.0707155838608741,0.0256762482369746,422191,422191
,,,,,,0.2,mean_fill,134.45135498046875,261.1893005371094,0.0804085358977317,0.0697434097528457,0.0270754578574177,155449,155449
,,,,,,0.2,mean_fill,137.8146209716797,266.8274841308594,0.0919290408492088,0.0705077722668647,0.0257102554884675,807073,807073
,,,,,,0.2,mean_fill,149.70521545410156,271.8277893066406,0.0398424006998539,0.0412328168749809,0.0369241505058419,273272,273272
,,,,,,0.2,mean_fill,99.6025848388672,228.2167053222656,0.1756353080272674,0.1026116609573364,0.1533103801853795,266671,266671
,,,,,,0.2,mean_fill,154.70474243164062,268.245361328125,0.0701310485601425,0.0682300627231597,0.1884682410876728,266517,266517
,,,,,,0.2,mean_fill,137.00099182128906,262.5859069824219,0.0892511010169982,0.0692068636417388,0.0272877630725549,229563,229563
,,,,,,0.2,mean_fill,134.50439453125,256.68182373046875,0.091858297586441,0.0708179101347923,0.024984412200588,421462,421462
,,,,,,0.2,mean_fill,132.29940795898438,249.3159027099609,0.1085887402296066,0.0709670484066009,0.0245275656937539,155435,155435
,,,,,,0.2,mean_fill,134.79006958007812,256.9822998046875,0.094338558614254,0.0703880041837692,0.0250136593751078,806460,806460
,,,,,,0.2,mean_fill,152.25672912597656,282.7697448730469,0.0403638966381549,0.0420747399330139,0.0377672204979192,274441,274441
,,,,,,0.2,mean_fill,102.21739959716795,236.1879119873047,0.1525558084249496,0.1059045121073722,0.1586652021057924,269037,269037
,,,,,,0.2,mean_fill,160.1179656982422,281.3403625488281,0.0722031444311142,0.0711913332343101,0.1976687256263288,263373,263373
,,,,,,0.2,mean_fill,139.62486267089844,273.0828552246094,0.0844378173351287,0.0740621015429496,0.0275430279716966,227146,227146
,,,,,,0.2,mean_fill,137.5620880126953,265.5700378417969,0.0900754705071449,0.0721422433853149,0.0255378802562693,424279,424279
,,,,,,0.2,mean_fill,137.535400390625,265.2593078613281,0.086711898446083,0.0727731212973594,0.0255719930572351,155426,155426
,,,,,,0.2,mean_fill,138.13763427734375,267.64703369140625,0.0878411382436752,0.0728041604161262,0.0257376093813285,806851,806851
,,,,,,0.2,mean_fill,145.67974853515625,281.9452514648437,0.0385465435683727,0.0396213307976722,0.0388187692888331,269478,269478
,,,,,,0.2,mean_fill,107.83482360839844,260.56158447265625,0.1662622243165969,0.1080486997961998,0.1750388472623801,273363,273363
,,,,,,0.2,mean_fill,163.62115478515625,307.67529296875,0.074600413441658,0.0706466659903526,0.2161712006445488,263170,263170
,,,,,,0.2,mean_fill,139.60989379882812,287.63446044921875,0.0947934389114379,0.0743004456162452,0.0298648282459776,224055,224055
,,,,,,0.2,mean_fill,138.612060546875,283.1137084960937,0.0932115912437439,0.072286233305931,0.0282674927444167,426256,426256
,,,,,,0.2,mean_fill,137.64427185058594,279.8168334960937,0.091095857322216,0.0725588649511337,0.0275004074206415,155700,155700
,,,,,,0.2,mean_fill,138.7024688720703,283.7465515136719,0.0932421758770942,0.0728987082839012,0.0278866202341502,806011,806011
,,,,,,0.2,mean_fill,128.80670166015625,238.75518798828125,0.0341921634972095,0.0353680476546287,0.0323857723603082,276462,276462
,,,,,,0.2,mean_fill,86.95646667480469,197.96859741210935,0.1340803802013397,0.0930330753326416,0.1329905529039592,268151,268151
,,,,,,0.2,mean_fill,135.5026092529297,236.36526489257807,0.0608219020068645,0.0600177980959415,0.1660701531001695,261613,261613
,,,,,,0.2,mean_fill,117.11306762695312,226.2479248046875,0.072928212583065,0.0614887997508049,0.0221615786940791,227310,227310
,,,,,,0.2,mean_fill,117.28341674804688,225.1915740966797,0.0764281675219535,0.0631950423121452,0.022091539420257,422737,422737
,,,,,,0.2,mean_fill,116.37840270996094,223.6440887451172,0.078146643936634,0.062065090984106,0.0217465581515901,156179,156179
,,,,,,0.2,mean_fill,117.06005096435548,225.1913299560547,0.0757735669612884,0.0624950341880321,0.0218970077841156,806226,806226
,,,,,,0.2,mean_fill,135.05123901367188,248.35934448242188,0.0357218869030475,0.0369278825819492,0.0332281314279112,275141,275141
,,,,,,0.2,mean_fill,88.8092269897461,202.12298583984372,0.1363868117332458,0.094540536403656,0.1357812266032853,269689,269689
,,,,,,0.2,mean_fill,141.8208465576172,247.08804321289065,0.063694342970848,0.0629470944404602,0.173603124734929,262622,262622
,,,,,,0.2,mean_fill,122.00150299072266,233.2625274658203,0.0769576579332351,0.0650855600833892,0.0234167089319837,229724,229724
,,,,,,0.2,mean_fill,122.31182861328124,235.19699096679688,0.0771038010716438,0.0648495480418205,0.0226450133420713,422550,422550
,,,,,,0.2,mean_fill,120.15062713623048,229.15625,0.0828325375914573,0.0631278976798057,0.0224386460007542,155178,155178
,,,,,,0.2,mean_fill,121.80821990966795,233.4967193603516,0.0781638398766517,0.0645857229828834,0.0224813094058312,807452,807452
,,,,,,0.2,mean_fill,133.8612823486328,246.3525238037109,0.0355650447309017,0.0368052050471305,0.033143112936841,276897,276897
,,,,,,0.2,mean_fill,90.1988296508789,205.21832275390625,0.2472656965255737,0.0964749902486801,0.1378605974437441,269586,269586
,,,,,,0.2,mean_fill,140.38778686523438,244.121826171875,0.0630464032292366,0.0622605495154857,0.1715186452551459,259079,259079
,,,,,,0.2,mean_fill,122.26185607910156,235.7607269287109,0.0960514694452285,0.0656674727797508,0.0228411151997655,230555,230555
,,,,,,0.2,mean_fill,121.345458984375,231.3887939453125,0.0988931804895401,0.0648040026426315,0.0238112256249662,420772,420772
,,,,,,0.2,mean_fill,119.99099731445312,231.3453369140625,0.1850590407848358,0.06406020373106,0.022363263181147,154235,154235
,,,,,,0.2,mean_fill,121.34840393066406,232.64015197753903,0.1145804077386856,0.0649085640907287,0.0224884279690857,805562,805562
,,,,,,0.2,mean_fill,157.6832275390625,300.3764343261719,0.0417981073260307,0.0432369522750377,0.0403996919771989,272884,272884
,,,,,,0.2,mean_fill,108.46031951904295,253.40139770507807,0.1524293720722198,0.1068128198385238,0.1702287963955057,273330,273330
,,,,,,0.2,mean_fill,174.5838165283203,323.5544738769531,0.079482764005661,0.0757736563682556,0.2273275843289185,260511,260511
,,,,,,0.2,mean_fill,147.50511169433594,294.0905456542969,0.0868430957198143,0.0751259624958038,0.0284227625013496,229821,229821
,,,,,,0.2,mean_fill,146.7859344482422,294.4179382324219,0.0924200043082237,0.0756529718637466,0.0296296847980823,423180,423180
,,,,,,0.2,mean_fill,144.01817321777344,289.5209350585937,0.0941529646515846,0.0742557644844055,0.028045060382084,153724,153724
,,,,,,0.2,mean_fill,146.46334838867188,293.3976135253906,0.0911609530448913,0.0752365365624427,0.028355793176356,806725,806725
,,,,,,0.2,mean_fill,169.14700317382812,306.0248413085937,0.0450511239469051,0.0468565300107002,0.0412358591554114,271685,271685
,,,,,,0.2,mean_fill,115.76268768310548,266.4852294921875,0.2178906202316284,0.1193902641534805,0.1790182059153788,265253,265253
,,,,,,0.2,mean_fill,170.83006286621094,290.52130126953125,0.0775596424937248,0.0750310122966766,0.2041188874877579,270932,270932
,,,,,,0.2,mean_fill,156.34274291992188,297.4268798828125,0.1279926151037216,0.0819379091262817,0.0287835683331262,228927,228927
,,,,,,0.2,mean_fill,151.0512237548828,285.34619140625,0.1089909151196479,0.0797130838036537,0.0282097224775283,423601,423601
,,,,,,0.2,mean_fill,149.14122009277344,282.5953063964844,0.0970450341701507,0.0782205760478973,0.0274256411642792,155342,155342
,,,,,,0.2,mean_fill,152.18345642089844,288.30029296875,0.1120769903063774,0.0800566300749778,0.0279003403673396,807870,807870
,,,,,,0.2,mean_fill,181.31407165527344,326.03936767578125,0.0486428961157798,0.0502919480204582,0.0439199853216058,266702,266702
,,,,,,0.2,mean_fill,122.71807098388672,281.78839111328125,0.3360694050788879,0.1228645071387291,0.18929858567112,265552,265552
,,,,,,0.2,mean_fill,185.93963623046875,318.71453857421875,0.0844122767448425,0.0812399312853813,0.2239271493677591,275228,275228
,,,,,,0.2,mean_fill,167.2379913330078,317.05377197265625,0.1469117105007171,0.0859731957316398,0.0320724026227086,230158,230158
,,,,,,0.2,mean_fill,164.17282104492188,310.9256591796875,0.1368929743766784,0.0847417488694191,0.0300836075511974,421118,421118
,,,,,,0.2,mean_fill,156.8018035888672,294.4875183105469,0.2124451100826263,0.0824387148022651,0.0290347793905257,156206,156206
,,,,,,0.2,mean_fill,163.62060546875,309.59088134765625,0.1543628871440887,0.0846472457051277,0.0299544611418184,807482,807482
,,,,,,0.2,mean_fill,172.23609924316406,306.75665283203125,0.0464684292674064,0.0475366078317165,0.0414914007089241,262296,262296
,,,,,,0.2,mean_fill,123.15270233154295,284.91619873046875,0.269814133644104,0.1246367916464805,0.1913996608650058,266159,266159
,,,,,,0.2,mean_fill,187.69944763183597,318.5433044433594,0.0855121240019798,0.0818597450852394,0.223806841172942,279233,279233
,,,,,,0.2,mean_fill,164.02745056152344,311.25830078125,0.1348620653152465,0.0860438719391822,0.0346107056423436,228788,228788
,,,,,,0.2,mean_fill,160.82968139648438,301.6459655761719,0.1353119760751724,0.0841492265462875,0.029722068625317,422256,422256
,,,,,,0.2,mean_fill,159.13870239257812,299.3311462402344,0.1229376345872879,0.0844903066754341,0.0290467573616873,156644,156644
,,,,,,0.2,mean_fill,161.4075469970703,303.9560852050781,0.1327858865261078,0.0847520604729652,0.0294955562308054,807688,807688
,,,,,,0.2,mean_fill,148.41419982910156,271.4906005859375,0.0395313575863838,0.0409528948366642,0.0362405803131016,272443,272443
,,,,,,0.2,mean_fill,101.12128448486328,227.63038635253903,0.1735866367816925,0.1104352325201034,0.1529164804154773,271736,271736
,,,,,,0.2,mean_fill,147.97740173339844,251.923095703125,0.0664405450224876,0.0652013793587684,0.1769997892731002,263776,263776
,,,,,,0.2,mean_fill,133.53953552246094,255.11373901367188,0.1009557172656059,0.0712663307785987,0.0245225453655386,227048,227048
,,,,,,0.2,mean_fill,132.3572235107422,251.0915069580078,0.0874348878860473,0.0723873823881149,0.0242539982972431,424923,424923
,,,,,,0.2,mean_fill,130.68052673339844,244.63023376464844,0.0961602926254272,0.0729471743106842,0.0240406129041824,155984,155984
,,,,,,0.2,mean_fill,132.36573791503906,250.99945068359372,0.0929200798273086,0.0721803605556488,0.0241270636380106,807955,807955
,,,,,,0.2,road_topology_neighbor_fill,236.97120666503903,573.3590087890625,0.0626944154500961,0.0780896767973899,0.0768954056072505,270117,270117
,,,,,,0.2,road_topology_neighbor_fill,138.08206176757812,313.9351806640625,0.1959639638662338,0.1453608870506286,0.2108939130446191,273904,273904
,,,,,,0.2,road_topology_neighbor_fill,242.01129150390625,479.5317077636719,0.1084372028708458,0.1280853450298309,0.3369173955721484,262422,262422
,,,,,,0.2,road_topology_neighbor_fill,239.61929321289065,521.33544921875,0.1337536722421646,0.1344478726387024,0.0505609224795188,227538,227538
,,,,,,0.2,road_topology_neighbor_fill,204.41493225097656,462.564453125,0.1290947049856186,0.1168412715196609,0.0491532314888012,423852,423852
,,,,,,0.2,road_topology_neighbor_fill,155.92149353027344,390.17431640625,0.0875216796994209,0.0923334509134292,0.0376316781668479,155053,155053
,,,,,,0.2,road_topology_neighbor_fill,205.02410888671875,467.3461608886719,0.1224186792969703,0.117101140320301,0.0450747770408414,806443,806443
,,,,,,0.2,road_topology_neighbor_fill,743.2503662109375,1070.9140625,0.1925603598356247,0.2005975991487503,0.1499911642459983,261856,261856
,,,,,,0.2,road_topology_neighbor_fill,443.2130432128906,813.2639770507812,2.464861392974853,0.283657968044281,0.5463306407105992,269354,269354
,,,,,,0.2,road_topology_neighbor_fill,547.1419677734375,843.0760498046875,0.2502655684947967,0.2156863957643509,0.5923407742161463,276006,276006
,,,,,,0.2,road_topology_neighbor_fill,578.7982177734375,916.511962890625,0.3616322576999664,0.2336380332708358,0.0956597313886123,228332,228332
,,,,,,0.2,road_topology_neighbor_fill,576.4470825195312,915.9403076171876,0.3428016901016235,0.2330107688903808,0.0923687738524058,422511,422511
,,,,,,0.2,road_topology_neighbor_fill,571.114501953125,906.0779418945312,3.503868341445923,0.2339730709791183,0.0901414179858505,156373,156373
,,,,,,0.2,road_topology_neighbor_fill,576.0791015625,914.2002563476562,0.9602259397506714,0.2333744764328003,0.0909494687155711,807216,807216
,,,,,,0.2,road_topology_neighbor_fill,680.9157104492188,992.1638793945312,0.1770828366279602,0.1806041449308395,0.1365681505409356,255928,255928
,,,,,,0.2,road_topology_neighbor_fill,419.1784362792969,765.0504150390625,0.56163489818573,0.2772219777107239,0.5139421720311264,270713,270713
,,,,,,0.2,road_topology_neighbor_fill,501.4342956542969,783.0604858398438,0.2302161902189254,0.196373701095581,0.550176421297833,280671,280671
,,,,,,0.2,road_topology_neighbor_fill,537.3876342773438,860.3720703125,0.3167274296283722,0.2196356654167175,0.084541970009331,228036,228036
,,,,,,0.2,road_topology_neighbor_fill,527.1018676757812,842.6781616210938,0.3117327392101288,0.2173793166875839,0.0830888390887927,423417,423417
,,,,,,0.2,road_topology_neighbor_fill,530.947021484375,851.5227661132812,0.3609634935855865,0.2193501740694046,0.0873135688212729,155859,155859
,,,,,,0.2,road_topology_neighbor_fill,530.7496337890625,849.4179077148438,0.3226468861103058,0.2183971852064132,0.0834655909429208,807312,807312
,,,,,,0.2,road_topology_neighbor_fill,664.743896484375,964.5308227539062,0.1728789955377578,0.176368847489357,0.1312596391846769,251651,251651
,,,,,,0.2,road_topology_neighbor_fill,417.3431091308594,756.114013671875,0.5408294796943665,0.2826275527477264,0.5079387910273374,273335,273335
,,,,,,0.2,road_topology_neighbor_fill,487.0024719238281,763.1158447265625,0.2243124842643737,0.1913894265890121,0.5361615248511317,282309,282309
,,,,,,0.2,road_topology_neighbor_fill,516.625,823.5444946289062,0.3154860138893127,0.2166016101837158,0.0802662722245488,226815,226815
,,,,,,0.2,road_topology_neighbor_fill,519.2273559570312,830.8260498046875,0.3155968785285949,0.2174670547246933,0.0818853436969096,424699,424699
,,,,,,0.2,road_topology_neighbor_fill,520.9207763671875,831.8472900390625,0.3045670688152313,0.2190070301294326,0.0914360856743786,155781,155781
,,,,,,0.2,road_topology_neighbor_fill,518.8228759765625,828.9843139648438,0.3134383261203766,0.217521071434021,0.0807964609666489,807295,807295
,,,,,,0.2,road_topology_neighbor_fill,677.5142822265625,979.1915283203124,0.1747731119394302,0.1810395866632461,0.1311111248408171,262647,262647
,,,,,,0.2,road_topology_neighbor_fill,403.8528137207031,730.8591918945312,0.5051159262657166,0.2712346613407135,0.4909731828628733,274920,274920
,,,,,,0.2,road_topology_neighbor_fill,477.8341064453125,748.5226440429688,0.2182085216045379,0.1897391974925995,0.5259090436597569,269637,269637
,,,,,,0.2,road_topology_neighbor_fill,521.172119140625,827.6734619140625,0.290350079536438,0.2152937948703766,0.086833921182274,228885,228885
,,,,,,0.2,road_topology_neighbor_fill,515.00439453125,821.1135864257812,0.2928733825683594,0.2139776796102523,0.0793789101995848,423861,423861
,,,,,,0.2,road_topology_neighbor_fill,519.476318359375,833.0095825195312,0.334934800863266,0.2153092920780182,0.0802490794895078,154458,154458
,,,,,,0.2,road_topology_neighbor_fill,517.6088256835938,825.2632446289062,0.3002037703990936,0.2146056145429611,0.0795028257870508,807204,807204
,,,,,,0.2,road_topology_neighbor_fill,667.0262451171875,967.65380859375,0.1716611534357071,0.1773962676525116,0.1294245931315438,266422,266422
,,,,,,0.2,road_topology_neighbor_fill,392.4003601074219,721.4782104492188,0.5183277130126953,0.2600896656513214,0.4846712311085752,273132,273132
,,,,,,0.2,road_topology_neighbor_fill,467.10455322265625,740.3866577148438,0.2132347822189331,0.1852639019489288,0.5201919734523377,267280,267280
,,,,,,0.2,road_topology_neighbor_fill,503.5427551269531,806.1531982421875,0.329741507768631,0.204870268702507,0.0833495766391224,227531,227531
,,,,,,0.2,road_topology_neighbor_fill,510.8442077636719,823.554931640625,0.2930415868759155,0.2094810754060745,0.0792758359649089,423961,423961
,,,,,,0.2,road_topology_neighbor_fill,505.8880004882813,813.241943359375,0.2821100354194641,0.2082879692316055,0.0823379563004385,155342,155342
,,,,,,0.2,road_topology_neighbor_fill,507.830810546875,816.69775390625,0.301289826631546,0.2079511135816574,0.0786157603872305,806834,806834
,,,,,,0.2,road_topology_neighbor_fill,662.961669921875,966.0053100585938,0.1700506508350372,0.1759447306394577,0.1290434457864001,270082,270082
,,,,,,0.2,road_topology_neighbor_fill,387.64300537109375,715.348388671875,0.4441768229007721,0.2528395652770996,0.4805534077386846,271974,271974
,,,,,,0.2,road_topology_neighbor_fill,462.057373046875,737.8126220703125,0.2112738341093063,0.1826238334178924,0.5183830242486841,263987,263987
,,,,,,0.2,road_topology_neighbor_fill,512.3818969726562,826.84326171875,0.2805923521518707,0.2041986584663391,0.0819101472953289,230433,230433
,,,,,,0.2,road_topology_neighbor_fill,501.3796081542969,810.6658325195312,0.2765410244464874,0.2040777206420898,0.0798867557282909,421127,421127
,,,,,,0.2,road_topology_neighbor_fill,500.0274658203125,807.0402221679688,0.262606680393219,0.2037145644426345,0.0776165510289338,154483,154483
,,,,,,0.2,road_topology_neighbor_fill,504.2658996582031,814.6337890625,0.2750300467014313,0.2040426880121231,0.0783468572220721,806043,806043
,,,,,,0.2,road_topology_neighbor_fill,659.7943725585938,958.55615234375,0.1695946753025055,0.1744767725467682,0.1289304197321981,270472,270472
,,,,,,0.2,road_topology_neighbor_fill,390.8619995117188,717.8322143554688,0.5212748050689697,0.2567283809185028,0.4822221783045997,269353,269353
,,,,,,0.2,road_topology_neighbor_fill,458.1720886230469,730.0327758789062,0.2104341089725494,0.1812967360019683,0.5129172117450997,268286,268286
,,,,,,0.2,road_topology_neighbor_fill,505.5316467285156,812.6718139648438,0.2645515501499176,0.2039446979761123,0.0785450433737477,230302,230302
