date,day_index,slot_start,slot_end,weekday,weekday_id,is_weekend,is_holiday,is_adjusted_workday,is_effective_workday,is_festival_day,holiday_name,holiday_group,is_pre_holiday,is_post_holiday,days_to_nearest_holiday,time_index,slot_of_day,hour,minute,sin_time_of_day,cos_time_of_day,sin_day_of_week,cos_day_of_week
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4422,6,1,30,0.38268343,0.92387953,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4423,7,1,45,0.44228869,0.89687274,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4424,8,2,0,0.5,0.8660254,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4425,9,2,15,0.55557023,0.83146961,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4426,10,2,30,0.60876143,0.79335334,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4427,11,2,45,0.65934582,0.75183981,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4428,12,3,0,0.70710678,0.70710678,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4429,13,3,15,0.75183981,0.65934582,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4430,14,3,30,0.79335334,0.60876143,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4431,15,3,45,0.83146961,0.55557023,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4432,16,4,0,0.8660254,0.5,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4433,17,4,15,0.89687274,0.44228869,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4434,18,4,30,0.92387953,0.38268343,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4435,19,4,45,0.94693013,0.32143947,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4436,20,5,0,0.96592583,0.25881905,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4437,21,5,15,0.98078528,0.19509032,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4438,22,5,30,0.99144486,0.13052619,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4439,23,5,45,0.99785892,0.06540313,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4440,24,6,0,1.0,0.0,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4441,25,6,15,0.99785892,-0.06540313,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4442,26,6,30,0.99144486,-0.13052619,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4443,27,6,45,0.98078528,-0.19509032,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4444,28,7,0,0.96592583,-0.25881905,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4445,29,7,15,0.94693013,-0.32143947,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4446,30,7,30,0.92387953,-0.38268343,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4447,31,7,45,0.89687274,-0.44228869,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4448,32,8,0,0.8660254,-0.5,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4449,33,8,15,0.83146961,-0.55557023,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4450,34,8,30,0.79335334,-0.60876143,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4451,35,8,45,0.75183981,-0.65934582,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4452,36,9,0,0.70710678,-0.70710678,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4453,37,9,15,0.65934582,-0.75183981,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4454,38,9,30,0.60876143,-0.79335334,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4455,39,9,45,0.55557023,-0.83146961,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4456,40,10,0,0.5,-0.8660254,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4457,41,10,15,0.44228869,-0.89687274,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4458,42,10,30,0.38268343,-0.92387953,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4459,43,10,45,0.32143947,-0.94693013,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4460,44,11,0,0.25881905,-0.96592583,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4461,45,11,15,0.19509032,-0.98078528,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4462,46,11,30,0.13052619,-0.99144486,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4463,47,11,45,0.06540313,-0.99785892,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4464,48,12,0,0.0,-1.0,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4465,49,12,15,-0.06540313,-0.99785892,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4466,50,12,30,-0.13052619,-0.99144486,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4467,51,12,45,-0.19509032,-0.98078528,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4468,52,13,0,-0.25881905,-0.96592583,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4469,53,13,15,-0.32143947,-0.94693013,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4470,54,13,30,-0.38268343,-0.92387953,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4471,55,13,45,-0.44228869,-0.89687274,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4472,56,14,0,-0.5,-0.8660254,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4473,57,14,15,-0.55557023,-0.83146961,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4474,58,14,30,-0.60876143,-0.79335334,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4475,59,14,45,-0.65934582,-0.75183981,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4476,60,15,0,-0.70710678,-0.70710678,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4477,61,15,15,-0.75183981,-0.65934582,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4478,62,15,30,-0.79335334,-0.60876143,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4479,63,15,45,-0.83146961,-0.55557023,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4480,64,16,0,-0.8660254,-0.5,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4481,65,16,15,-0.89687274,-0.44228869,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4482,66,16,30,-0.92387953,-0.38268343,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4483,67,16,45,-0.94693013,-0.32143947,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4484,68,17,0,-0.96592583,-0.25881905,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4485,69,17,15,-0.98078528,-0.19509032,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4486,70,17,30,-0.99144486,-0.13052619,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4487,71,17,45,-0.99785892,-0.06540313,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4488,72,18,0,-1.0,-0.0,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4489,73,18,15,-0.99785892,0.06540313,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4490,74,18,30,-0.99144486,0.13052619,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4491,75,18,45,-0.98078528,0.19509032,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4492,76,19,0,-0.96592583,0.25881905,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4493,77,19,15,-0.94693013,0.32143947,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4494,78,19,30,-0.92387953,0.38268343,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4495,79,19,45,-0.89687274,0.44228869,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4496,80,20,0,-0.8660254,0.5,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4497,81,20,15,-0.83146961,0.55557023,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4498,82,20,30,-0.79335334,0.60876143,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4499,83,20,45,-0.75183981,0.65934582,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4500,84,21,0,-0.70710678,0.70710678,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4501,85,21,15,-0.65934582,0.75183981,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4502,86,21,30,-0.60876143,0.79335334,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4503,87,21,45,-0.55557023,0.83146961,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4504,88,22,0,-0.5,0.8660254,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4505,89,22,15,-0.44228869,0.89687274,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4506,90,22,30,-0.38268343,0.92387953,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4507,91,22,45,-0.32143947,0.94693013,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4508,92,23,0,-0.25881905,0.96592583,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4509,93,23,15,-0.19509032,0.98078528,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4510,94,23,30,-0.13052619,0.99144486,0.97492791,-0.22252093
2017-05-17,47,4416,4511,2,2,0,0,0,1,0,,none,0,0,11,4511,95,23,45,-0.06540313,0.99785892,0.97492791,-0.22252093
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4512,0,0,0,0.0,1.0,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4513,1,0,15,0.06540313,0.99785892,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4514,2,0,30,0.13052619,0.99144486,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4515,3,0,45,0.19509032,0.98078528,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4516,4,1,0,0.25881905,0.96592583,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4517,5,1,15,0.32143947,0.94693013,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4518,6,1,30,0.38268343,0.92387953,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4519,7,1,45,0.44228869,0.89687274,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4520,8,2,0,0.5,0.8660254,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4521,9,2,15,0.55557023,0.83146961,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4522,10,2,30,0.60876143,0.79335334,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4523,11,2,45,0.65934582,0.75183981,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4524,12,3,0,0.70710678,0.70710678,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4525,13,3,15,0.75183981,0.65934582,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4526,14,3,30,0.79335334,0.60876143,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4527,15,3,45,0.83146961,0.55557023,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4528,16,4,0,0.8660254,0.5,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4529,17,4,15,0.89687274,0.44228869,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4530,18,4,30,0.92387953,0.38268343,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4531,19,4,45,0.94693013,0.32143947,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4532,20,5,0,0.96592583,0.25881905,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4533,21,5,15,0.98078528,0.19509032,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4534,22,5,30,0.99144486,0.13052619,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4535,23,5,45,0.99785892,0.06540313,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4536,24,6,0,1.0,0.0,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4537,25,6,15,0.99785892,-0.06540313,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4538,26,6,30,0.99144486,-0.13052619,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4539,27,6,45,0.98078528,-0.19509032,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4540,28,7,0,0.96592583,-0.25881905,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4541,29,7,15,0.94693013,-0.32143947,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4542,30,7,30,0.92387953,-0.38268343,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4543,31,7,45,0.89687274,-0.44228869,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4544,32,8,0,0.8660254,-0.5,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4545,33,8,15,0.83146961,-0.55557023,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4546,34,8,30,0.79335334,-0.60876143,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4547,35,8,45,0.75183981,-0.65934582,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4548,36,9,0,0.70710678,-0.70710678,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4549,37,9,15,0.65934582,-0.75183981,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4550,38,9,30,0.60876143,-0.79335334,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4551,39,9,45,0.55557023,-0.83146961,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4552,40,10,0,0.5,-0.8660254,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4553,41,10,15,0.44228869,-0.89687274,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4554,42,10,30,0.38268343,-0.92387953,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4555,43,10,45,0.32143947,-0.94693013,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4556,44,11,0,0.25881905,-0.96592583,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4557,45,11,15,0.19509032,-0.98078528,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4558,46,11,30,0.13052619,-0.99144486,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4559,47,11,45,0.06540313,-0.99785892,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4560,48,12,0,0.0,-1.0,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4561,49,12,15,-0.06540313,-0.99785892,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4562,50,12,30,-0.13052619,-0.99144486,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4563,51,12,45,-0.19509032,-0.98078528,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4564,52,13,0,-0.25881905,-0.96592583,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4565,53,13,15,-0.32143947,-0.94693013,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4566,54,13,30,-0.38268343,-0.92387953,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4567,55,13,45,-0.44228869,-0.89687274,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4568,56,14,0,-0.5,-0.8660254,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4569,57,14,15,-0.55557023,-0.83146961,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4570,58,14,30,-0.60876143,-0.79335334,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4571,59,14,45,-0.65934582,-0.75183981,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4572,60,15,0,-0.70710678,-0.70710678,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4573,61,15,15,-0.75183981,-0.65934582,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4574,62,15,30,-0.79335334,-0.60876143,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4575,63,15,45,-0.83146961,-0.55557023,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4576,64,16,0,-0.8660254,-0.5,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4577,65,16,15,-0.89687274,-0.44228869,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4578,66,16,30,-0.92387953,-0.38268343,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4579,67,16,45,-0.94693013,-0.32143947,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4580,68,17,0,-0.96592583,-0.25881905,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4581,69,17,15,-0.98078528,-0.19509032,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4582,70,17,30,-0.99144486,-0.13052619,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4583,71,17,45,-0.99785892,-0.06540313,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4584,72,18,0,-1.0,-0.0,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4585,73,18,15,-0.99785892,0.06540313,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4586,74,18,30,-0.99144486,0.13052619,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4587,75,18,45,-0.98078528,0.19509032,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4588,76,19,0,-0.96592583,0.25881905,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4589,77,19,15,-0.94693013,0.32143947,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4590,78,19,30,-0.92387953,0.38268343,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4591,79,19,45,-0.89687274,0.44228869,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4592,80,20,0,-0.8660254,0.5,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4593,81,20,15,-0.83146961,0.55557023,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4594,82,20,30,-0.79335334,0.60876143,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4595,83,20,45,-0.75183981,0.65934582,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4596,84,21,0,-0.70710678,0.70710678,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4597,85,21,15,-0.65934582,0.75183981,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4598,86,21,30,-0.60876143,0.79335334,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4599,87,21,45,-0.55557023,0.83146961,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4600,88,22,0,-0.5,0.8660254,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4601,89,22,15,-0.44228869,0.89687274,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4602,90,22,30,-0.38268343,0.92387953,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4603,91,22,45,-0.32143947,0.94693013,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4604,92,23,0,-0.25881905,0.96592583,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4605,93,23,15,-0.19509032,0.98078528,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4606,94,23,30,-0.13052619,0.99144486,0.43388374,-0.90096887
2017-05-18,48,4512,4607,3,3,0,0,0,1,0,,none,0,0,10,4607,95,23,45,-0.06540313,0.99785892,0.43388374,-0.90096887
2017-05-19,49,4608,4703,4,4,0,0,0,1,0,,none,0,0,9,4608,0,0,0,0.0,1.0,-0.43388374,-0.90096887
2017-05-19,49,4608,4703,4,4,0,0,0,1,0,,none,0,0,9,4609,1,0,15,0.06540313,0.99785892,-0.43388374,-0.90096887
2017-05-19,49,4608,4703,4,4,0,0,0,1,0,,none,0,0,9,4610,2,0,30,0.13052619,0.99144486,-0.43388374,-0.90096887
2017-05-19,49,4608,4703,4,4,0,0,0,1,0,,none,0,0,9,4611,3,0,45,0.19509032,0.98078528,-0.43388374,-0.90096887
