missing_rate_target,chunk_index,day_index,file_name,mask_path,missing_dataset_path,eligible_count,missing_count,observed_chunk_missing_rate,mask_scope,mechanism,seed,missing_unit,mask_uses_row_index,drops_entire_time_slot,drops_all_nodes_at_same_time,creates_temporal_blocks,forces_non_contiguous_missing,missingness_type
0.3,24,24,node_flow_chunk_024.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_024_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_024.parquet,4034976,1209749,0.2998156618527595,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,25,25,node_flow_chunk_025.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_025_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_025.parquet,4034976,1210654,0.3000399506713299,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,26,26,node_flow_chunk_026.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_026_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_026.parquet,4034976,1210065,0.2998939770645476,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,27,27,node_flow_chunk_027.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_027_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_027.parquet,4034976,1210093,0.2999009163871111,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,28,28,node_flow_chunk_028.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_028_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_028.parquet,4034976,1210341,0.29996237895838784,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,29,29,node_flow_chunk_029.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_029_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_029.parquet,4034976,1211294,0.30019856375849574,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,30,30,node_flow_chunk_030.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_030_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_030.parquet,4034976,1209046,0.2996414352898258,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,31,31,node_flow_chunk_031.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_031_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_031.parquet,4034976,1211079,0.3001452796745259,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,32,32,node_flow_chunk_032.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_032_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_032.parquet,4034976,1210274,0.2999457741508252,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,33,33,node_flow_chunk_033.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_033_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_033.parquet,4034976,1208714,0.2995591547508585,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,34,34,node_flow_chunk_034.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_034_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_034.parquet,4034976,1210078,0.29989719889288063,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,35,35,node_flow_chunk_035.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_035_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_035.parquet,4034976,1209389,0.2997264419912287,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,36,36,node_flow_chunk_036.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_036_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_036.parquet,4034976,1210083,0.2998984380576241,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,37,37,node_flow_chunk_037.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_037_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_037.parquet,4034976,1211615,0.3002781181350273,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,38,38,node_flow_chunk_038.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_038_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_038.parquet,4034976,1209498,0.2997534557826366,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,39,39,node_flow_chunk_039.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_039_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_039.parquet,4034976,1211253,0.30018840260759916,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,40,40,node_flow_chunk_040.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_040_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_040.parquet,4034976,1209464,0.29974502946238096,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,41,41,node_flow_chunk_041.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_041_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_041.parquet,4034976,1210534,0.3000102107174863,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,42,42,node_flow_chunk_042.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_042_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_042.parquet,4034976,1209450,0.2997415598010992,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,43,43,node_flow_chunk_043.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_043_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_043.parquet,4034976,1210301,0.29995246564044,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,44,44,node_flow_chunk_044.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_044_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_044.parquet,4034976,1209839,0.2998379668181422,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,45,45,node_flow_chunk_045.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_045_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_045.parquet,4034976,1210845,0.30008728676453095,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,46,46,node_flow_chunk_046.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_046_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_046.parquet,4034976,1209947,0.2998647327766014,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,47,47,node_flow_chunk_047.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_047_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_047.parquet,4034976,1209900,0.29985308462801263,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,48,48,node_flow_chunk_048.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_048_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_048.parquet,4034976,1210962,0.30011628321952843,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,49,49,node_flow_chunk_049.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_049_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_049.parquet,4034976,1211203,0.30017601096016433,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,50,50,node_flow_chunk_050.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_050_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_050.parquet,4034976,1211878,0.3003432982005345,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,51,51,node_flow_chunk_051.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_051_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_051.parquet,4034976,1211663,0.30029001411656475,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,52,52,node_flow_chunk_052.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_052_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_052.parquet,4034976,1210200,0.29992743451262166,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,53,53,node_flow_chunk_053.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_053_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_053.parquet,4034976,1210774,0.30006969062517347,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,54,54,node_flow_chunk_054.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_054_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_054.parquet,4034976,1212079,0.30039311262322255,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,55,55,node_flow_chunk_055.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_055_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_055.parquet,4034976,1209919,0.2998577934540379,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,56,56,node_flow_chunk_056.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_056_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_056.parquet,4034976,1209777,0.299822601175323,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,57,57,node_flow_chunk_057.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_057_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_057.parquet,4034976,1209248,0.2996914975454625,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,58,58,node_flow_chunk_058.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_058_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_058.parquet,4034976,1212497,0.3004967067957777,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,59,59,node_flow_chunk_059.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_059_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_059.parquet,4034976,1211427,0.30023152554067234,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
0.3,60,60,node_flow_chunk_060.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\masks\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_060_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\g_mcar_pt\miss_data\rate_0p30__mechanism_mcar_point__scope_global__seed_42\node_flow_chunk_060.parquet,4034976,1209006,0.2996315219718779,global,mcar_point,42,node_time_observation,True,False,False,False,False,g_mcar_pt
