missing_rate,method,chunk_index,day_index,group_dimension,flow_group,length_group,neighbor_coverage_group,is_warmup_day,missing_count,valid_eval_count,fallback_count,neighbor_available_count_sum,neighbor_coverage_sum,mean_positive_corr_sum,mae,rmse,mape,smape,nrmse,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max,MAE,RMSE,MAPE,sMAPE,NRMSE
0.3,historical_linear_extrapolation,52,52,length_group,overall,long,overall,False,303993,303993,0,527859.0,303758.0,0.0,146.7777862548828,291.9079284667969,0.10317525267601013,0.07901780307292938,0.03046430802312939,44619420.0,25903316992.0,31202.568359375,302423,23997.07421875,303692,0.0,9581.96484375,146.7777862548828,291.9079284667969,0.10317525267601013,0.07901780307292938,0.03046430802312939
0.3,historical_linear_extrapolation,52,52,length_group,overall,mid,overall,False,590216,590216,0,1043220.0,589673.0,0.0,148.40321350097656,297.6973876953125,0.11309339851140976,0.08009308576583862,0.030200736308711906,87589952.0,52307140608.0,66360.0390625,586772,47211.3515625,589456,0.0,9857.2890625,148.40321350097656,297.6973876953125,0.11309339851140976,0.08009308576583862,0.030200736308711906
0.3,historical_linear_extrapolation,52,52,length_group,overall,short,overall,False,316051,316051,0,582463.0,315281.0,0.0,144.77618408203125,286.83917236328125,0.1039607971906662,0.07945185899734497,0.029447873880866587,45756660.0,26003636224.0,32657.1015625,314129,25077.548828125,315632,0.0,9740.5732421875,144.77618408203125,286.83917236328125,0.1039607971906662,0.07945185899734497,0.029447873880866587
0.3,historical_linear_extrapolation,52,52,overall,overall,overall,overall,False,1210260,1210260,0,2153542.0,1208712.0,0.0,147.0477752685547,293.44305419921875,0.10821665078401566,0.0796554833650589,0.02976914365995024,177966048.0,104214069248.0,130219.6953125,1203324,96285.953125,1208780,0.0,9857.2890625,147.0477752685547,293.44305419921875,0.10821665078401566,0.0796554833650589,0.02976914365995024
0.3,historical_linear_extrapolation,53,53,flow_group,high_flow,overall,overall,False,411930,411930,0,827916.0,411251.0,0.0,138.4504852294922,256.134765625,0.037482161074876785,0.03905873745679855,0.0346278921200461,57031908.0,27024672768.0,15440.02734375,411930,16089.4658203125,411930,2896.584228515625,10293.3603515625,138.4504852294922,256.134765625,0.037482161074876785,0.03905873745679855,0.0346278921200461
0.3,historical_linear_extrapolation,53,53,flow_group,low_flow,overall,overall,False,408817,408817,0,649438.0,408447.0,0.0,92.5022201538086,203.25967407226562,0.17089474201202393,0.10208077728748322,0.13666340609914351,37816480.0,16890068992.0,68826.6640625,402743,41577.3984375,407299,0.0,1487.3013916015625,92.5022201538086,203.25967407226562,0.17089474201202393,0.10208077728748322,0.13666340609914351
0.3,historical_linear_extrapolation,53,53,flow_group,mid_flow,overall,overall,False,388891,388891,0,674385.0,388362.0,0.0,145.68983459472656,249.921142578125,0.06573595851659775,0.06550850719213486,0.17733963607398262,56657468.0,24290357248.0,25564.123046875,388891,25475.669921875,388891,1487.3031005859375,2896.582763671875,145.68983459472656,249.921142578125,0.06573595851659775,0.06550850719213486,0.17733963607398262
0.3,historical_linear_extrapolation,53,53,length_group,overall,long,overall,False,304602,304602,0,528271.0,304414.0,0.0,125.44342803955078,239.9544677734375,0.08801186829805374,0.06937684118747711,0.026290668337251216,38210320.0,17538418688.0,26664.69140625,302967,21103.810546875,304191,0.0,9126.982421875,125.44342803955078,239.9544677734375,0.08801186829805374,0.06937684118747711,0.026290668337251216
0.3,historical_linear_extrapolation,53,53,length_group,overall,mid,overall,False,590900,590900,0,1041877.0,590277.0,0.0,125.16960906982422,237.30059814453125,0.10060947388410568,0.0686255469918251,0.02305375407444176,73962720.0,33274507264.0,59160.5859375,588022,40500.0546875,590160,0.0,10293.3603515625,125.16960906982422,237.30059814453125,0.10060947388410568,0.0686255469918251,0.02305375407444176
0.3,historical_linear_extrapolation,53,53,length_group,overall,short,overall,False,314136,314136,0,581591.0,313369.0,0.0,125.20951080322266,235.2979278564453,0.07679928094148636,0.06864495575428009,0.023854682377747082,39332816.0,17392175104.0,24005.53515625,312575,21538.658203125,313769,0.0,9863.8046875,125.20951080322266,235.2979278564453,0.07679928094148636,0.06864495575428009,0.023854682377747082
0.3,historical_linear_extrapolation,53,53,overall,overall,overall,overall,False,1209638,1209638,0,2151739.0,1208060.0,0.0,125.24889373779297,237.45468139648438,0.09125463664531708,0.06881978362798691,0.023068723262995403,151505824.0,68205105152.0,109830.796875,1203564,83142.5546875,1208120,0.0,10293.3603515625,125.24889373779297,237.45468139648438,0.09125463664531708,0.06881978362798691,0.023068723262995403
0.3,historical_linear_extrapolation,54,54,flow_group,high_flow,overall,overall,False,412248,412248,0,832630.0,411829.0,0.0,136.17544555664062,250.80995178222656,0.036867234855890274,0.03820670023560524,0.03452054801079961,56138056.0,25932720128.0,15198.4443359375,412248,15750.6357421875,412248,2896.5849609375,10162.111328125,136.17544555664062,250.80995178222656,0.036867234855890274,0.03820670023560524,0.03452054801079961
0.3,historical_linear_extrapolation,54,54,flow_group,low_flow,overall,overall,False,409822,409822,0,650865.0,409265.0,0.0,91.29882049560547,201.89846801757812,0.148468017578125,0.1010657548904419,0.13574813168572694,37416264.0,16705570816.0,59928.5234375,403646,41270.40234375,408352,0.0,1487.302001953125,91.29882049560547,201.89846801757812,0.148468017578125,0.1010657548904419,0.13574813168572694
0.3,historical_linear_extrapolation,54,54,flow_group,mid_flow,overall,overall,False,389248,389248,0,671829.0,388828.0,0.0,146.5684814453125,253.1598663330078,0.06621075421571732,0.06582403928041458,0.17963759062389045,57051488.0,24946870272.0,25772.404296875,389248,25621.875,389248,1487.3023681640625,2896.58349609375,146.5684814453125,253.1598663330078,0.06621075421571732,0.06582403928041458,0.17963759062389045
0.3,historical_linear_extrapolation,54,54,length_group,overall,long,overall,False,304403,304403,0,528734.0,304057.0,0.0,123.8498306274414,238.54672241210938,0.08440203964710236,0.06644625216722488,0.026547700538938054,37700260.0,17321912320.0,25576.85546875,303036,20207.103515625,304112,0.0,8985.5888671875,123.8498306274414,238.54672241210938,0.08440203964710236,0.06644625216722488,0.026547700538938054
0.3,historical_linear_extrapolation,54,54,length_group,overall,mid,overall,False,590580,590580,0,1042572.0,590111.0,0.0,124.67823791503906,235.30784606933594,0.08601629734039307,0.06869864463806152,0.023155409193175245,73632472.0,32700284928.0,50538.359375,587544,40520.93359375,589836,0.0,10162.111328125,124.67823791503906,235.30784606933594,0.08601629734039307,0.06869864463806152,0.023155409193175245
0.3,historical_linear_extrapolation,54,54,length_group,overall,short,overall,False,316335,316335,0,584018.0,315754.0,0.0,124.1502456665039,235.6271514892578,0.07878938317298889,0.06937284767627716,0.024330118938487248,39273068.0,17562968064.0,24784.146484375,314562,21914.8828125,315900,0.0,9684.5869140625,124.1502456665039,235.6271514892578,0.07878938317298889,0.06937284767627716,0.024330118938487248
0.3,historical_linear_extrapolation,54,54,overall,overall,overall,overall,False,1211318,1211318,0,2155324.0,1209922.0,0.0,124.33218383789062,236.20909118652344,0.08372404426336288,0.068308524787426,0.023244095991428793,150605808.0,67585171456.0,100899.359375,1205142,82642.9296875,1209848,0.0,10162.111328125,124.33218383789062,236.20909118652344,0.08372404426336288,0.068308524787426,0.023244095991428793
0.3,historical_linear_extrapolation,55,55,flow_group,high_flow,overall,overall,False,415874,415874,0,837303.0,415401.0,0.0,133.88601684570312,248.0123291015625,0.03628510609269142,0.037495486438274384,0.033297858744509634,55679712.0,25580457984.0,15090.0322265625,415874,15593.3974609375,415874,2896.586181640625,10344.8828125,133.88601684570312,248.0123291015625,0.03628510609269142,0.037495486438274384,0.033297858744509634
0.3,historical_linear_extrapolation,55,55,flow_group,low_flow,overall,overall,False,409730,409730,0,650213.0,408998.0,0.0,91.18123626708984,203.3590850830078,0.18931801617145538,0.1011766642332077,0.1367302010665319,37359688.0,16944351232.0,76425.9765625,403691,41309.3203125,408289,0.0,1487.3018798828125,91.18123626708984,203.3590850830078,0.18931801617145538,0.1011766642332077,0.1367302010665319
0.3,historical_linear_extrapolation,55,55,flow_group,mid_flow,overall,overall,False,385241,385241,0,668728.0,384870.0,0.0,144.86572265625,251.17752075195312,0.0652652382850647,0.06500884145498276,0.17823095461510005,55808216.0,24304910336.0,25142.845703125,385241,25044.0703125,385241,1487.3023681640625,2896.58349609375,144.86572265625,251.17752075195312,0.0652652382850647,0.06500884145498276,0.17823095461510005
0.3,historical_linear_extrapolation,55,55,length_group,overall,long,overall,False,305957,305957,0,533045.0,305657.0,0.0,122.06681060791016,233.20278930664062,0.13498015701770782,0.06669244170188904,0.024157584587074662,37347196.0,16639024128.0,41102.5390625,304508,20378.80859375,305564,0.0,9653.3984375,122.06681060791016,233.20278930664062,0.13498015701770782,0.06669244170188904,0.024157584587074662
0.3,historical_linear_extrapolation,55,55,length_group,overall,mid,overall,False,589347,589347,0,1040468.0,588771.0,0.0,123.71114349365234,236.72039794921875,0.08358480036258698,0.06832293421030045,0.022882849640711554,72908792.0,33024970752.0,49009.1953125,586341,40219.25,588664,0.0,10344.8828125,123.71114349365234,236.72039794921875,0.08358480036258698,0.06832293421030045,0.022882849640711554
0.3,historical_linear_extrapolation,55,55,length_group,overall,short,overall,False,315541,315541,0,582731.0,314841.0,0.0,122.30309295654297,233.24005126953125,0.08455654233694077,0.06773586571216583,0.022825635026565483,38591640.0,17165720576.0,26547.119140625,313957,21348.71875,315176,0.0,10218.337890625,122.30309295654297,233.24005126953125,0.08455654233694077,0.06773586571216583,0.022825635026565483
0.3,historical_linear_extrapolation,55,55,overall,overall,overall,overall,False,1210845,1210845,0,2156244.0,1209269.0,0.0,122.92872619628906,234.93112182617188,0.0968279168009758,0.0677579939365387,0.02270988720551752,148847632.0,66829721600.0,116658.859375,1204806,81946.7890625,1209404,0.0,10344.8828125,122.92872619628906,234.93112182617188,0.0968279168009758,0.0677579939365387,0.02270988720551752
0.3,historical_linear_extrapolation,56,56,flow_group,high_flow,overall,overall,False,409456,409456,0,823930.0,409050.0,0.0,152.7878875732422,294.0038146972656,0.04132174700498581,0.0425570011138916,0.03960549283996902,62559920.0,35392655360.0,16919.4375,409456,17425.21875,409456,2896.58740234375,10319.896484375,152.7878875732422,294.0038146972656,0.04132174700498581,0.0425570011138916,0.03960549283996902
0.3,historical_linear_extrapolation,56,56,flow_group,low_flow,overall,overall,False,414707,414707,0,659099.0,414115.0,0.0,108.57721710205078,249.5679473876953,0.16471564769744873,0.11215438693761826,0.16779909297282933,45027732.0,25829679104.0,67302.15625,408596,46355.98828125,413323,0.0,1487.3021240234375,108.57721710205078,249.5679473876953,0.16471564769744873,0.11215438693761826,0.16779909297282933
0.3,historical_linear_extrapolation,56,56,flow_group,mid_flow,overall,overall,False,386803,386803,0,670249.0,386328.0,0.0,177.8875274658203,326.5425109863281,0.08110631257295609,0.07792314141988754,0.2317086073773808,68807432.0,41244811264.0,31372.166015625,386803,30140.904296875,386803,1487.3026123046875,2896.58349609375,177.8875274658203,326.5425109863281,0.08110631257295609,0.07792314141988754,0.2317086073773808
0.3,historical_linear_extrapolation,56,56,length_group,overall,long,overall,False,306739,306739,0,533012.0,306422.0,0.0,148.56788635253906,298.2376403808594,0.09678680449724197,0.07867799699306488,0.03320779750872479,45571564.0,27283111936.0,29539.4296875,305201,24106.38671875,306393,0.0,8980.9521484375,148.56788635253906,298.2376403808594,0.09678680449724197,0.07867799699306488,0.03320779750872479
0.3,historical_linear_extrapolation,56,56,length_group,overall,mid,overall,False,588333,588333,0,1037029.0,587887.0,0.0,145.2974853515625,289.33154296875,0.09679646790027618,0.0775560736656189,0.028311977348545153,85483304.0,49250967552.0,56665.328125,585407,45578.0,587678,0.0,10219.404296875,145.2974853515625,289.33154296875,0.09679646790027618,0.0775560736656189,0.028311977348545153
0.3,historical_linear_extrapolation,56,56,length_group,overall,short,overall,False,315894,315894,0,583237.0,315184.0,0.0,143.52992248535156,286.5208435058594,0.09352196007966995,0.07682052999734879,0.02776392611492477,45340240.0,25933064192.0,29388.99609375,314247,24237.72265625,315511,0.0,10319.896484375,143.52992248535156,286.5208435058594,0.09352196007966995,0.07682052999734879,0.02776392611492477
0.3,historical_linear_extrapolation,56,56,overall,overall,overall,overall,False,1210966,1210966,0,2153278.0,1209493.0,0.0,145.664794921875,290.88836669921875,0.0959400087594986,0.07764842361211777,0.028187139971766462,176395120.0,102467141632.0,115593.796875,1204855,93922.1328125,1209582,0.0,10319.896484375,145.664794921875,290.88836669921875,0.0959400087594986,0.07764842361211777,0.028187139971766462
0.3,historical_linear_extrapolation,57,57,flow_group,high_flow,overall,overall,False,405356,405356,0,818145.0,405021.0,0.0,191.33926391601562,356.97125244140625,0.05194420740008354,0.05451434478163719,0.04833538367898853,77560520.0,51653898240.0,21055.896484375,405356,22097.716796875,405356,2896.58984375,10281.888671875,191.33926391601562,356.97125244140625,0.05194420740008354,0.05451434478163719,0.04833538367898853
0.3,historical_linear_extrapolation,57,57,flow_group,low_flow,overall,overall,False,403642,403642,0,639864.0,403002.0,0.0,124.49658203125,283.0419921875,0.24987569451332092,0.12983885407447815,0.19030572455259673,50252048.0,32336875520.0,99050.2265625,396398,52226.25,402239,0.0,1487.301513671875,124.49658203125,283.0419921875,0.24987569451332092,0.12983885407447815,0.19030572455259673
0.3,historical_linear_extrapolation,57,57,flow_group,mid_flow,overall,overall,False,401690,401690,0,694982.0,401301.0,0.0,189.5718536376953,327.7207336425781,0.08622877299785614,0.08306030929088593,0.23254475338905123,76149120.0,43141861376.0,34637.234375,401690,33364.49609375,401690,1487.302490234375,2896.582763671875,189.5718536376953,327.7207336425781,0.08622877299785614,0.08306030929088593,0.23254475338905123
0.3,historical_linear_extrapolation,57,57,length_group,overall,long,overall,False,304483,304483,0,526021.0,304250.0,0.0,174.43443298339844,336.2698669433594,0.12104641646146774,0.09009798616170883,0.03686122041090896,53112320.0,34430152704.0,36643.29296875,302721,27400.869140625,304123,0.0,9122.591796875,174.43443298339844,336.2698669433594,0.12104641646146774,0.09009798616170883,0.03686122041090896
0.3,historical_linear_extrapolation,57,57,length_group,overall,mid,overall,False,589086,589086,0,1041088.0,588631.0,0.0,168.0662078857422,323.4490661621094,0.14254263043403625,0.08964739739894867,0.03145813736019818,99005448.0,61629759488.0,83449.4453125,585435,52752.5625,588445,0.0,10281.888671875,168.0662078857422,323.4490661621094,0.14254263043403625,0.08964739739894867,0.03145813736019818
0.3,historical_linear_extrapolation,57,57,length_group,overall,short,overall,False,317119,317119,0,585882.0,316443.0,0.0,163.48410034179688,313.0246887207031,0.10990142822265625,0.08693889528512955,0.032464514614219564,51843916.0,31072733184.0,34650.6015625,315288,27535.025390625,316717,0.0,9642.056640625,163.48410034179688,313.0246887207031,0.10990142822265625,0.08693889528512955,0.032464514614219564
0.3,historical_linear_extrapolation,57,57,overall,overall,overall,overall,False,1210688,1210688,0,2152991.0,1209324.0,0.0,168.4675750732422,324.05029296875,0.12858378887176514,0.08905137330293655,0.031516611715039736,203961680.0,127132655616.0,154743.390625,1203444,107688.4921875,1209285,0.0,10281.888671875,168.4675750732422,324.05029296875,0.12858378887176514,0.08905137330293655,0.031516611715039736
0.3,historical_linear_extrapolation,58,58,flow_group,high_flow,overall,overall,False,397420,397420,0,808554.0,396924.0,0.0,180.22418212890625,327.42779541015625,0.04913753271102905,0.0507202222943306,0.044342801095655256,71624696.0,42606985216.0,19528.23828125,397420,20157.23046875,397420,2896.586181640625,10280.5986328125,180.22418212890625,327.42779541015625,0.04913753271102905,0.0507202222943306,0.044342801095655256
0.3,historical_linear_extrapolation,58,58,flow_group,low_flow,overall,overall,False,404770,404770,0,642880.0,404120.0,0.0,122.63224029541016,275.4149169921875,0.2718060314655304,0.12913110852241516,0.18517751877280814,49637852.0,30703173632.0,108060.2890625,397564,52073.5390625,403261,0.0,1487.3021240234375,122.63224029541016,275.4149169921875,0.2718060314655304,0.12913110852241516,0.18517751877280814
0.3,historical_linear_extrapolation,58,58,flow_group,mid_flow,overall,overall,False,408499,408499,0,706075.0,408027.0,0.0,187.57986450195312,319.1404113769531,0.08548682183027267,0.08253952115774155,0.2264564087145931,76626184.0,41605865472.0,34921.28125,408499,33717.3125,408499,1487.3026123046875,2896.582275390625,187.57986450195312,319.1404113769531,0.08548682183027267,0.08253952115774155,0.2264564087145931
0.3,historical_linear_extrapolation,58,58,length_group,overall,long,overall,False,303368,303368,0,530003.0,303066.0,0.0,165.21380615234375,312.14556884765625,0.15395908057689667,0.08756145089864731,0.03210378791820229,50120580.0,29558618112.0,46432.98046875,301593,26527.00390625,302953,0.0,9723.013671875,165.21380615234375,312.14556884765625,0.15395908057689667,0.08756145089864731,0.03210378791820229
0.3,historical_linear_extrapolation,58,58,length_group,overall,mid,overall,False,588503,588503,0,1039823.0,587936.0,0.0,163.8819580078125,308.646240234375,0.13023769855499268,0.08810406923294067,0.030022205054214587,96445024.0,56062271488.0,76178.5078125,584919,51785.37109375,587775,0.0,10280.5986328125,163.8819580078125,308.646240234375,0.13023769855499268,0.08810406923294067,0.030022205054214587
0.3,historical_linear_extrapolation,58,58,length_group,overall,short,overall,False,318818,318818,0,587683.0,318069.0,0.0,160.9794158935547,303.1281433105469,0.12587366998195648,0.08678141981363297,0.03026447982879686,51323136.0,29295126528.0,39898.3046875,316971,27635.716796875,318452,0.0,10015.970703125,160.9794158935547,303.1281433105469,0.12587366998195648,0.08678141981363297,0.03026447982879686
0.3,historical_linear_extrapolation,58,58,overall,overall,overall,overall,False,1210689,1210689,0,2157509.0,1209071.0,0.0,163.45127868652344,308.0874328613281,0.13503289222717285,0.08761976659297943,0.029967849525611094,197888672.0,114916007936.0,162509.796875,1203483,105948.0703125,1209180,0.0,10280.5986328125,163.45127868652344,308.0874328613281,0.13503289222717285,0.08761976659297943,0.029967849525611094
0.3,historical_linear_extrapolation,59,59,flow_group,high_flow,overall,overall,False,390926,390926,0,795330.0,390378.0,0.0,160.85302734375,285.70281982421875,0.04414417967200279,0.04513460025191307,0.04093247791881017,62881632.0,31909763072.0,17257.107421875,390926,17644.2890625,390926,2896.5927734375,9876.44921875,160.85302734375,285.70281982421875,0.04414417967200279,0.04513460025191307,0.04093247791881017
0.3,historical_linear_extrapolation,59,59,flow_group,low_flow,overall,overall,False,404331,404331,0,642855.0,403894.0,0.0,119.23602294921875,264.2628173828125,0.238539457321167,0.1286085695028305,0.1776793552449545,48210820.0,28236392448.0,94692.0546875,396966,51837.35546875,403063,0.0,1487.3017578125,119.23602294921875,264.2628173828125,0.238539457321167,0.1286085695028305,0.1776793552449545
0.3,historical_linear_extrapolation,59,59,flow_group,mid_flow,overall,overall,False,413542,413542,0,714599.0,412975.0,0.0,181.326904296875,304.6904296875,0.08272318542003632,0.08034440129995346,0.21620295649503038,74986288.0,38391689216.0,34209.51171875,413542,33225.78515625,413542,1487.3023681640625,2896.58203125,181.326904296875,304.6904296875,0.08272318542003632,0.08034440129995346,0.21620295649503038
0.3,historical_linear_extrapolation,59,59,length_group,overall,long,overall,False,304513,304513,0,531256.0,304204.0,0.0,154.01901245117188,286.4134216308594,0.11463306099176407,0.08443544059991837,0.030997746013610848,46900792.0,24980011008.0,34688.765625,302607,25679.265625,304129,0.0,9239.814453125,154.01901245117188,286.4134216308594,0.11463306099176407,0.08443544059991837,0.030997746013610848
0.3,historical_linear_extrapolation,59,59,length_group,overall,mid,overall,False,590343,590343,0,1041894.0,589842.0,0.0,153.7448272705078,285.544189453125,0.12449639290571213,0.08484809100627899,0.028911624322538108,90762184.0,48133898240.0,73056.1015625,586813,50041.11328125,589773,0.0,9876.44921875,153.7448272705078,285.544189453125,0.12449639290571213,0.08484809100627899,0.028911624322538108
0.3,historical_linear_extrapolation,59,59,length_group,overall,short,overall,False,313943,313943,0,579634.0,313201.0,0.0,154.21826171875,284.5744934082031,0.1231156662106514,0.0860476866364479,0.02965044543696117,48415744.0,25423933440.0,38413.8125,312014,26987.048828125,313629,0.0,9597.646484375,154.21826171875,284.5744934082031,0.1231156662106514,0.0860476866364479,0.02965044543696117
0.3,historical_linear_extrapolation,59,59,overall,overall,overall,overall,False,1208799,1208799,0,2152784.0,1207247.0,0.0,153.93682861328125,285.5120544433594,0.12165354192256927,0.08505572378635406,0.028908370621835166,186078688.0,98537824256.0,146158.703125,1201434,102707.421875,1207531,0.0,9876.44921875,153.93682861328125,285.5120544433594,0.12165354192256927,0.08505572378635406,0.028908370621835166
0.3,historical_linear_extrapolation,60,60,flow_group,high_flow,overall,overall,False,406777,406777,0,819714.0,406367.0,0.0,162.29689025878906,298.26171875,0.04392832890152931,0.0462174154818058,0.039485277054337825,66018644.0,36186902528.0,17869.033203125,406777,18800.181640625,406777,2896.5869140625,10450.33203125,162.29689025878906,298.26171875,0.04392832890152931,0.0462174154818058,0.039485277054337825
0.3,historical_linear_extrapolation,60,60,flow_group,low_flow,overall,overall,False,412117,412117,0,653571.0,411446.0,0.0,106.79852294921875,232.8131561279297,0.17345872521400452,0.11952780932188034,0.15653388203754143,44013488.0,22337552384.0,70162.1484375,404489,49104.4140625,410820,0.0,1487.302001953125,106.79852294921875,232.8131561279297,0.17345872521400452,0.11952780932188034,0.15653388203754143
0.3,historical_linear_extrapolation,60,60,flow_group,mid_flow,overall,overall,False,391456,391456,0,678401.0,390898.0,0.0,161.22793579101562,270.82763671875,0.07265420258045197,0.07230328023433685,0.19217434922596083,63113644.0,28712357888.0,28440.923828125,391456,28303.552734375,391456,1487.3023681640625,2896.583251953125,161.22793579101562,270.82763671875,0.07265420258045197,0.07230328023433685,0.19217434922596083
0.3,historical_linear_extrapolation,60,60,length_group,overall,long,overall,False,307661,307661,0,535331.0,307292.0,0.0,143.6033477783203,270.81915283203125,0.10019902139902115,0.0774974524974823,0.025914885002906233,44181148.0,22564784128.0,30656.4921875,305956,23821.787109375,307388,0.0,10450.33203125,143.6033477783203,270.81915283203125,0.10019902139902115,0.0774974524974823,0.025914885002906233
0.3,historical_linear_extrapolation,60,60,length_group,overall,mid,overall,False,588195,588195,0,1035932.0,587652.0,0.0,143.1068572998047,268.7882080078125,0.09466303139925003,0.0800541415810585,0.025939078877046547,84174736.0,42495385600.0,55318.33203125,584371,47034.8515625,587538,0.0,10362.2880859375,143.1068572998047,268.7882080078125,0.09466303139925003,0.0800541415810585,0.025939078877046547
0.3,historical_linear_extrapolation,60,60,length_group,overall,short,overall,False,314494,314494,0,580423.0,313767.0,0.0,142.41893005371094,265.5472412109375,0.09762415289878845,0.08070462942123413,0.025650387641797622,44789900.0,22176653312.0,30497.296875,312395,25351.50390625,314127,0.0,10352.5625,142.41893005371094,265.5472412109375,0.09762415289878845,0.08070462942123413,0.025650387641797622
0.3,historical_linear_extrapolation,60,60,overall,overall,overall,overall,False,1210350,1210350,0,2151686.0,1208711.0,0.0,143.05430603027344,268.4691467285156,0.09684041142463684,0.07957316190004349,0.02569001118105174,173145776.0,87236804608.0,116472.09375,1202722,96208.171875,1209053,0.0,10450.33203125,143.05430603027344,268.4691467285156,0.09684041142463684,0.07957316190004349,0.02569001118105174
0.3,mean_fill,0,0,flow_group,high_flow,overall,overall,True,402558,402558,402558,810078.0,402096.0,0.0,255.3466339111328,640.54296875,0.06843507289886475,0.08965003490447998,0.08639118201861264,102791832.0,165167661056.0,27549.0859375,402558,36089.33984375,402558,2896.586669921875,10311.03515625,255.3466339111328,640.54296875,0.06843507289886475,0.08965003490447998,0.08639118201861264
0.3,mean_fill,0,0,flow_group,low_flow,overall,overall,True,416126,416126,416126,660904.0,415490.0,0.0,145.5360870361328,332.9678649902344,0.216940239071846,0.15640035271644592,0.22387381571891077,60561348.0,46134890496.0,88655.015625,408661,64329.8125,411315,0.0,1487.301513671875,145.5360870361328,332.9678649902344,0.216940239071846,0.15640035271644592,0.22387381571891077
0.3,mean_fill,0,0,flow_group,mid_flow,overall,overall,True,391989,391989,391989,681565.0,391589.0,0.0,250.09197998046875,496.1743469238281,0.11300305277109146,0.13428156077861786,0.35207638487374215,98033304.0,96503373824.0,44295.953125,391989,52636.89453125,391989,1487.3023681640625,2896.582763671875,250.09197998046875,496.1743469238281,0.11300305277109146,0.13428156077861786,0.35207638487374215
0.3,mean_fill,0,0,length_group,overall,long,overall,True,304647,304647,304647,530573.0,304398.0,0.0,258.553466796875,561.9752807617188,0.150302454829216,0.1461438089609146,0.06208819398709949,78767536.0,96212475904.0,45513.8359375,302815,44358.8828125,303529,0.0,9051.2421875,258.553466796875,561.9752807617188,0.150302454829216,0.1461438089609146,0.06208819398709949
0.3,mean_fill,0,0,length_group,overall,mid,overall,True,592130,592130,592130,1042136.0,591567.0,0.0,216.76612854003906,500.3374328613281,0.133218452334404,0.12770213186740875,0.04988824888528222,128353728.0,148232372224.0,78394.796875,588468,75328.296875,589875,0.0,10029.1640625,216.76612854003906,500.3374328613281,0.133218452334404,0.12770213186740875,0.04988824888528222
0.3,mean_fill,0,0,length_group,overall,short,overall,True,313896,313896,313896,579838.0,313210.0,0.0,172.87637329101562,449.2812194824219,0.11730831861495972,0.1067948192358017,0.043572853033101294,54265204.0,63361040384.0,36591.3984375,311925,33368.89453125,312458,0.0,10311.03515625,172.87637329101562,449.2812194824219,0.11730831861495972,0.1067948192358017,0.043572853033101294
0.3,mean_fill,0,0,overall,overall,overall,overall,True,1210673,1210673,1210673,2152547.0,1209175.0,0.0,215.90179443359375,504.2257080078125,0.13339348137378693,0.12692669034004211,0.04890156035421698,261386464.0,307805814784.0,160500.109375,1203208,153056.078125,1205862,0.0,10311.03515625,215.90179443359375,504.2257080078125,0.13339348137378693,0.12692669034004211,0.04890156035421698
0.3,mean_fill,1,1,flow_group,high_flow,overall,overall,True,390608,390608,0,793366.0,389989.0,0.0,218.23638916015625,430.88128662109375,0.05925928056240082,0.0639674961566925,0.05894317109222274,85244880.0,72519770112.0,23147.1484375,390608,24986.216796875,390608,2896.59130859375,10206.705078125,218.23638916015625,430.88128662109375,0.05925928056240082,0.0639674961566925,0.05894317109222274
0.3,mean_fill,1,1,flow_group,low_flow,overall,overall,True,410111,410111,0,652432.0,409624.0,0.0,149.20928955078125,342.06292724609375,3.917203426361084,0.1441776603460312,0.229988864885601,61192372.0,47985876992.0,1573086.25,401584,58448.61328125,405393,0.0,1487.3021240234375,149.20928955078125,342.06292724609375,3.917203426361084,0.1441776603460312,0.229988864885601
0.3,mean_fill,1,1,flow_group,mid_flow,overall,overall,True,410101,410101,0,710983.0,409599.0,0.0,221.53219604492188,388.7222595214844,0.10064467787742615,0.09872926026582718,0.2758309630016913,90850576.0,61968302080.0,41274.484375,410101,40488.96875,410101,1487.302734375,2896.579833984375,221.53219604492188,388.7222595214844,0.10064467787742615,0.09872926026582718,0.2758309630016913
0.3,mean_fill,1,1,length_group,overall,long,overall,True,306635,306635,0,533108.0,306324.0,0.0,200.00405883789062,397.61041259765625,0.15298782289028168,0.10270153731107712,0.039115189885213654,61328244.0,48477167616.0,46630.23046875,304797,31388.46484375,305628,0.0,10165.115234375,200.00405883789062,397.61041259765625,0.15298782289028168,0.10270153731107712,0.039115189885213654
0.3,mean_fill,1,1,length_group,overall,mid,overall,True,589191,589191,0,1042561.0,588711.0,0.0,195.0772705078125,386.4243469238281,1.8121013641357422,0.102838896214962,0.037859852319237906,114937776.0,87980228608.0,1059782.125,584836,60347.8203125,586819,0.0,10206.705078125,195.0772705078125,386.4243469238281,1.8121013641357422,0.102838896214962,0.037859852319237906
0.3,mean_fill,1,1,length_group,overall,short,overall,True,314994,314994,0,581112.0,314177.0,0.0,193.7235870361328,382.2134704589844,1.6986372470855713,0.10262077301740646,0.03764023547687744,61021768.0,46016573440.0,531095.9375,312660,32187.517578125,313655,0.0,10154.3857421875,193.7235870361328,382.2134704589844,1.6986372470855713,0.10262077301740646,0.03764023547687744
