scenario_tag,missing_rate_target,chunk_index,day_index,file_name,row_count,expected_missing_count,observed_missing_count,observed_missing_rate,expected_missing_rate,event_count,resampled_event_count,candidate_rounds,skipped_missing_slots,neighbor_observed_ratio,average_available_neighbor_count,min_available_neighbor_count,anchor_neighbor_count,strict_anchor_missing_count,relaxed_anchor_missing_count,weak_neighbor_available_missing_count,none_missing_count,spatially_constrained_missing_count,spatially_unconstrained_missing_count,spatially_constrained_ratio,constraint_relaxation_used,max_relaxation_stage_used,global_missing_count,allocation_source,constraint_stage_summaries,relaxation_reason,neighbor_protection_mode,placement_backend,checkpoint_mode,event_id_written_directly,backfill_event_ids_used,chunk_outer_loop_enabled,full_checkpoint_rewrite_disabled,spatial_constraint_relaxation,relaxation_policy,allow_no_spatial_constraint,min_spatially_constrained_ratio,write_missing_data,write_event_neighbor_rows,io_time_seconds,placement_time_seconds,write_time_seconds,checkpoint_time_seconds,mask_path,missing_dataset_path,status_json_path,status_csv_path,event_part_path,event_neighbor_path,elapsed_seconds
snh_r30_mix_s42,0.3,35,35,node_flow_chunk_035.parquet,4034976,1210192,1210192,0.2999254518490321,0.3,225458,411614,20,0,0.996469408936476,1.8172209458080884,0,1,1171706,26716,8102,3668,1206524,3668,0.9969690759813319,True,4,73840061,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 1171706, ""accepted_event_count"": 213832, ""resampled_candidate_count"": 357797, ""relaxation_reason"": ""no_relaxation""}, {""spatial_constraint_level"": ""relaxed_anchor"", ""accepted_missing_count"": 26716, ""accepted_event_count"": 7856, ""resampled_candidate_count"": 38488, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""weak_neighbor_available"", ""accepted_missing_count"": 8102, ""accepted_event_count"": 2393, ""resampled_candidate_count"": 12235, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 3016, ""accepted_event_count"": 725, ""resampled_candidate_count"": 3094, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 652, ""accepted_event_count"": 652, ""resampled_candidate_count"": 0, ""relaxation_reason"": ""capacity_shortfall""}]",candidate_exhausted,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.6591824000001907,17.901493900000332,2.9192769999999655,0.00913479999962874,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r30_mix_s42\node_flow_chunk_035_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r30_mix_s42\node_flow_chunk_035.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_035.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_035.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r30_mix_s42__chunk_035.events.parquet,,23.983963799999856
snh_r30_mix_s42,0.3,36,36,node_flow_chunk_036.parquet,4034976,1210591,1210591,0.300024337195562,0.3,225814,417242,20,0,0.9971790942988478,1.820467287236398,0,1,1170337,28373,8049,3832,1206759,3832,0.9968346039248599,True,4,73840061,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 1170337, ""accepted_event_count"": 213999, ""resampled_candidate_count"": 361863, ""relaxation_reason"": ""no_relaxation""}, {""spatial_constraint_level"": ""relaxed_anchor"", ""accepted_missing_count"": 28373, ""accepted_event_count"": 8100, ""resampled_candidate_count"": 40053, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""weak_neighbor_available"", ""accepted_missing_count"": 8049, ""accepted_event_count"": 2411, ""resampled_candidate_count"": 12445, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 3328, ""accepted_event_count"": 800, ""resampled_candidate_count"": 2881, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 504, ""accepted_event_count"": 504, ""resampled_candidate_count"": 0, ""relaxation_reason"": ""capacity_shortfall""}]",candidate_exhausted,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7494860000001609,17.491657699999905,2.918805499999962,0.01152219999994486,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r30_mix_s42\node_flow_chunk_036_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r30_mix_s42\node_flow_chunk_036.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_036.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_036.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r30_mix_s42__chunk_036.events.parquet,,23.690192300000035
snh_r30_mix_s42,0.3,37,37,node_flow_chunk_037.parquet,4034976,1208995,1208995,0.29962879580944224,0.3,225886,411216,20,0,0.9963211531480481,1.8176115385637002,0,1,1170230,27361,7696,3708,1205287,3708,0.996932989797311,True,4,73840061,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 1170230, ""accepted_event_count"": 214188, ""resampled_candidate_count"": 357816, ""relaxation_reason"": ""no_relaxation""}, {""spatial_constraint_level"": ""relaxed_anchor"", ""accepted_missing_count"": 27361, ""accepted_event_count"": 7964, ""resampled_candidate_count"": 38527, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""weak_neighbor_available"", ""accepted_missing_count"": 7696, ""accepted_event_count"": 2297, ""resampled_candidate_count"": 11824, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 3026, ""accepted_event_count"": 755, ""resampled_candidate_count"": 3049, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 682, ""accepted_event_count"": 682, ""resampled_candidate_count"": 0, ""relaxation_reason"": ""capacity_shortfall""}]",candidate_exhausted,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7059607999999571,17.718118100000083,3.058492699999988,0.00854189999972732,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r30_mix_s42\node_flow_chunk_037_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r30_mix_s42\node_flow_chunk_037.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_037.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_037.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r30_mix_s42__chunk_037.events.parquet,,24.031531000000086
snh_r30_mix_s42,0.3,38,38,node_flow_chunk_038.parquet,4034976,1210775,1210775,0.3000699384581222,0.3,226529,412959,20,0,0.9968127701089043,1.816076528832953,0,1,1171668,27041,8319,3747,1207028,3747,0.9969052879354132,True,4,73840061,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 1171668, ""accepted_event_count"": 214756, ""resampled_candidate_count"": 358514, ""relaxation_reason"": ""no_relaxation""}, {""spatial_constraint_level"": ""relaxed_anchor"", ""accepted_missing_count"": 27041, ""accepted_event_count"": 7970, ""resampled_candidate_count"": 39229, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""weak_neighbor_available"", ""accepted_missing_count"": 8319, ""accepted_event_count"": 2452, ""resampled_candidate_count"": 12230, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 3148, ""accepted_event_count"": 752, ""resampled_candidate_count"": 2986, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 599, ""accepted_event_count"": 599, ""resampled_candidate_count"": 0, ""relaxation_reason"": ""capacity_shortfall""}]",candidate_exhausted,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7375668999998197,17.788845100000344,2.945643199999722,0.010686499999792431,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r30_mix_s42\node_flow_chunk_038_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r30_mix_s42\node_flow_chunk_038.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_038.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_038.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r30_mix_s42__chunk_038.events.parquet,,24.12058859999979
snh_r30_mix_s42,0.3,39,39,node_flow_chunk_039.parquet,4034976,1209143,1209143,0.29966547508584934,0.3,226508,412304,20,0,0.9967065180920762,1.818169777667897,0,1,1170044,27559,7748,3792,1205351,3792,0.9968638945104095,True,4,73840061,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 1170044, ""accepted_event_count"": 214799, ""resampled_candidate_count"": 358453, ""relaxation_reason"": ""no_relaxation""}, {""spatial_constraint_level"": ""relaxed_anchor"", ""accepted_missing_count"": 27559, ""accepted_event_count"": 8047, ""resampled_candidate_count"": 38687, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""weak_neighbor_available"", ""accepted_missing_count"": 7748, ""accepted_event_count"": 2303, ""resampled_candidate_count"": 12019, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 3200, ""accepted_event_count"": 767, ""resampled_candidate_count"": 3145, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 592, ""accepted_event_count"": 592, ""resampled_candidate_count"": 0, ""relaxation_reason"": ""capacity_shortfall""}]",candidate_exhausted,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7600304000002325,18.412315000000035,2.782734299999902,0.01969020000024102,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r30_mix_s42\node_flow_chunk_039_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r30_mix_s42\node_flow_chunk_039.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_039.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_039.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r30_mix_s42__chunk_039.events.parquet,,24.487791000000016
snh_r30_mix_s42,0.3,40,40,node_flow_chunk_040.parquet,4034976,1210525,1210525,0.30000798022094805,0.3,225435,411086,20,0,0.9967529443076718,1.8184576485461441,0,1,1171824,27254,7828,3619,1206906,3619,0.9970103880547696,True,4,73840061,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 1171824, ""accepted_event_count"": 213945, ""resampled_candidate_count"": 357993, ""relaxation_reason"": ""no_relaxation""}, {""spatial_constraint_level"": ""relaxed_anchor"", ""accepted_missing_count"": 27254, ""accepted_event_count"": 7856, ""resampled_candidate_count"": 38290, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""weak_neighbor_available"", ""accepted_missing_count"": 7828, ""accepted_event_count"": 2295, ""resampled_candidate_count"": 11748, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 3014, ""accepted_event_count"": 734, ""resampled_candidate_count"": 3055, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 605, ""accepted_event_count"": 605, ""resampled_candidate_count"": 0, ""relaxation_reason"": ""capacity_shortfall""}]",candidate_exhausted,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7232940999997481,18.09150370000043,3.1251053999999385,0.024648699999943346,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r30_mix_s42\node_flow_chunk_040_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r30_mix_s42\node_flow_chunk_040.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_040.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_040.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r30_mix_s42__chunk_040.events.parquet,,24.194214300000112
snh_r30_mix_s42,0.3,41,41,node_flow_chunk_041.parquet,4034976,1211109,1211109,0.3001527146629868,0.3,226381,414757,20,0,0.9966604971265256,1.8180412667140793,0,1,1171796,27308,8164,3841,1207268,3841,0.9968285265818353,True,4,73840061,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 1171796, ""accepted_event_count"": 214351, ""resampled_candidate_count"": 359957, ""relaxation_reason"": ""no_relaxation""}, {""spatial_constraint_level"": ""relaxed_anchor"", ""accepted_missing_count"": 27308, ""accepted_event_count"": 8163, ""resampled_candidate_count"": 39336, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""weak_neighbor_available"", ""accepted_missing_count"": 8164, ""accepted_event_count"": 2440, ""resampled_candidate_count"": 12251, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 3233, ""accepted_event_count"": 819, ""resampled_candidate_count"": 3213, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 608, ""accepted_event_count"": 608, ""resampled_candidate_count"": 0, ""relaxation_reason"": ""capacity_shortfall""}]",candidate_exhausted,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.6938196000000971,17.701339700000062,2.9039318999998613,0.01753309999958219,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r30_mix_s42\node_flow_chunk_041_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r30_mix_s42\node_flow_chunk_041.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_041.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_041.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r30_mix_s42__chunk_041.events.parquet,,24.11780200000021
snh_r30_mix_s42,0.3,42,42,node_flow_chunk_042.parquet,4034976,1210882,1210882,0.3000964565836327,0.3,225975,412203,20,0,0.996716450934838,1.8201836486336984,0,1,1172624,26813,7712,3733,1207149,3733,0.996917123220925,True,4,73840061,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 1172624, ""accepted_event_count"": 214320, ""resampled_candidate_count"": 359412, ""relaxation_reason"": ""no_relaxation""}, {""spatial_constraint_level"": ""relaxed_anchor"", ""accepted_missing_count"": 26813, ""accepted_event_count"": 7937, ""resampled_candidate_count"": 37999, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""weak_neighbor_available"", ""accepted_missing_count"": 7712, ""accepted_event_count"": 2325, ""resampled_candidate_count"": 11700, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 3127, ""accepted_event_count"": 787, ""resampled_candidate_count"": 3092, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 606, ""accepted_event_count"": 606, ""resampled_candidate_count"": 0, ""relaxation_reason"": ""capacity_shortfall""}]",candidate_exhausted,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.6463189000000966,17.803458599999885,2.959767699999702,0.012150299999575509,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r30_mix_s42\node_flow_chunk_042_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r30_mix_s42\node_flow_chunk_042.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_042.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_042.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r30_mix_s42__chunk_042.events.parquet,,24.263377199999923
snh_r30_mix_s42,0.3,43,43,node_flow_chunk_043.parquet,4034976,1210762,1210762,0.3000667166297891,0.3,226510,411736,20,0,0.9964946359984107,1.818661427751534,0,1,1171848,27547,7865,3502,1207260,3502,0.9971076066146773,True,4,73840061,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 1171848, ""accepted_event_count"": 214839, ""resampled_candidate_count"": 359217, ""relaxation_reason"": ""no_relaxation""}, {""spatial_constraint_level"": ""relaxed_anchor"", ""accepted_missing_count"": 27547, ""accepted_event_count"": 7993, ""resampled_candidate_count"": 38084, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""weak_neighbor_available"", ""accepted_missing_count"": 7865, ""accepted_event_count"": 2288, ""resampled_candidate_count"": 11452, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 2849, ""accepted_event_count"": 737, ""resampled_candidate_count"": 2983, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 653, ""accepted_event_count"": 653, ""resampled_candidate_count"": 0, ""relaxation_reason"": ""capacity_shortfall""}]",candidate_exhausted,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7487688999999591,17.73552410000002,2.9121556000000055,0.009399200000189012,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r30_mix_s42\node_flow_chunk_043_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r30_mix_s42\node_flow_chunk_043.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_043.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_043.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r30_mix_s42__chunk_043.events.parquet,,24.18765240000039
snh_r30_mix_s42,0.3,44,44,node_flow_chunk_044.parquet,4034976,1211402,1211402,0.3002253297169549,0.3,226103,412807,20,0,0.9969084886091737,1.8188613154181943,0,1,1172289,27332,8132,3649,1207753,3649,0.9969877877038341,True,4,73840061,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 1172289, ""accepted_event_count"": 214412, ""resampled_candidate_count"": 358894, ""relaxation_reason"": ""no_relaxation""}, {""spatial_constraint_level"": ""relaxed_anchor"", ""accepted_missing_count"": 27332, ""accepted_event_count"": 8066, ""resampled_candidate_count"": 38941, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""weak_neighbor_available"", ""accepted_missing_count"": 8132, ""accepted_event_count"": 2317, ""resampled_candidate_count"": 12011, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 3121, ""accepted_event_count"": 780, ""resampled_candidate_count"": 2961, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 528, ""accepted_event_count"": 528, ""resampled_candidate_count"": 0, ""relaxation_reason"": ""capacity_shortfall""}]",candidate_exhausted,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.8110270000001947,19.317342499999995,3.269980499999747,0.01863930000035907,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r30_mix_s42\node_flow_chunk_044_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r30_mix_s42\node_flow_chunk_044.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_044.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_044.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r30_mix_s42__chunk_044.events.parquet,,26.0879831999996
snh_r30_mix_s42,0.3,45,45,node_flow_chunk_045.parquet,4034976,1210884,1210884,0.3000969522495301,0.3,225611,412331,20,0,0.9965382893564587,1.817774842538706,0,1,1172126,27120,8040,3598,1207286,3598,0.9970286171094837,True,4,73840061,global_missing_allocation.csv,"[{""spatial_constraint_level"": ""strict_anchor"", ""accepted_missing_count"": 1172126, ""accepted_event_count"": 214134, ""resampled_candidate_count"": 358641, ""relaxation_reason"": ""no_relaxation""}, {""spatial_constraint_level"": ""relaxed_anchor"", ""accepted_missing_count"": 27120, ""accepted_event_count"": 7785, ""resampled_candidate_count"": 39000, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""weak_neighbor_available"", ""accepted_missing_count"": 8040, ""accepted_event_count"": 2335, ""resampled_candidate_count"": 11771, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 2967, ""accepted_event_count"": 726, ""resampled_candidate_count"": 2919, ""relaxation_reason"": ""candidate_exhausted""}, {""spatial_constraint_level"": ""none"", ""accepted_missing_count"": 631, ""accepted_event_count"": 631, ""resampled_candidate_count"": 0, ""relaxation_reason"": ""capacity_shortfall""}]",candidate_exhausted,anchor,bitset,part_files,True,False,True,True,True,progressive,True,0.7,True,False,0.7013514000000214,19.947944000000007,3.2837281000001894,0.014174600000387727,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\masks\snh_r30_mix_s42\node_flow_chunk_045_mask.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\miss_data\snh_r30_mix_s42\node_flow_chunk_045.parquet,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_045.status.json,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\status_parts\snh_r30_mix_s42__chunk_045.status.csv,E:\Jupter_Notebook\FedTrafficFlow\results\rdm_exp\scenarios\snh_mix_fast_full_temp\miss_set\manifests\event_parts\snh_r30_mix_s42__chunk_045.events.parquet,,26.938993799999935
