node_id,node_index,first_hop_neighbor_count,second_hop_neighbor_count,preferred_neighbor_scope,preferred_available_neighbor_count,required_anchor_count,eligible
1532872307,31279,1,1,1,1,1,True
1532872308,31280,2,2,1,2,1,True
1532872311,31281,1,1,1,1,1,True
1532872315,31282,2,3,1,2,1,True
1532872317,31283,1,1,1,1,1,True
1532872318,31284,2,2,1,2,1,True
1532872323,31285,2,3,1,2,1,True
1532872325,31286,2,3,1,2,1,True
1532872330,31287,2,2,1,2,1,True
1532872332,31288,2,4,1,2,1,True
1532872347,31289,2,2,1,2,1,True
1532872350,31290,2,4,1,2,1,True
1532872364,31291,2,2,1,2,1,True
1532872365,31292,2,2,1,2,1,True
1532872368,31293,2,4,1,2,1,True
1532872381,31294,2,3,1,2,1,True
1532872390,31295,2,2,1,2,1,True
1532872400,31296,2,2,1,2,1,True
1532872405,31297,2,2,1,2,1,True
1532872424,31298,2,4,1,2,1,True
1532872431,31299,2,2,1,2,1,True
1532872457,31300,2,2,1,2,1,True
1532872466,31301,2,3,1,2,1,True
1532872480,31302,1,1,1,1,1,True
1532872485,31303,2,3,1,2,1,True
1532872487,31304,2,4,1,2,1,True
1532872493,31305,2,2,1,2,1,True
1532872500,31306,2,4,1,2,1,True
1532872501,31307,2,2,1,2,1,True
1532872504,31308,2,2,1,2,1,True
1532872505,31309,2,2,1,2,1,True
1532872507,31310,2,3,1,2,1,True
1532872526,31311,2,2,1,2,1,True
1532872530,31312,2,4,1,2,1,True
1532872531,31313,2,3,1,2,1,True
1532872533,31314,2,3,1,2,1,True
1532872537,31315,2,4,1,2,1,True
1532872551,31316,2,2,1,2,1,True
1532872552,31317,2,2,1,2,1,True
1532872559,31318,2,2,1,2,1,True
1532872563,31319,2,2,1,2,1,True
1532872564,31320,1,1,1,1,1,True
1532872568,31321,2,3,1,2,1,True
1532872584,31322,2,4,1,2,1,True
1532872585,31323,2,2,1,2,1,True
1532872592,31324,2,2,1,2,1,True
1532872595,31325,2,2,1,2,1,True
1532872597,31326,2,2,1,2,1,True
1532872601,31327,1,1,1,1,1,True
1532872604,31328,2,3,1,2,1,True
1532872605,31329,2,3,1,2,1,True
1532872607,31330,2,4,1,2,1,True
1532872615,31331,2,4,1,2,1,True
1532873338,31332,2,2,1,2,1,True
1532873339,31333,2,2,1,2,1,True
1532873342,31334,2,2,1,2,1,True
1532873349,31335,2,1,1,2,1,True
1532873356,31336,2,2,1,2,1,True
1532873357,31337,2,2,1,2,1,True
1532873380,31338,2,2,1,2,1,True
1532873385,31339,2,2,1,2,1,True
1532873389,31340,2,2,1,2,1,True
1532873397,31341,2,2,1,2,1,True
1532873398,31342,2,4,1,2,1,True
1532873747,31343,2,2,1,2,1,True
1532873751,31344,2,1,1,2,1,True
1532873821,31345,2,3,1,2,1,True
1532873852,31346,2,1,1,2,1,True
1532873854,31347,2,2,1,2,1,True
1532873957,31348,2,3,1,2,1,True
1532873959,31349,2,1,1,2,1,True
1532874024,31350,2,2,1,2,1,True
1532874028,31351,2,2,1,2,1,True
1532874049,31352,2,3,1,2,1,True
1532874052,31353,2,3,1,2,1,True
1532874075,31354,2,3,1,2,1,True
1532874107,31355,2,2,1,2,1,True
1532874110,31356,2,2,1,2,1,True
1532989010,31357,2,4,1,2,1,True
1532989018,31358,2,2,1,2,1,True
1532989030,31359,2,3,1,2,1,True
1532989032,31360,2,4,1,2,1,True
1532989046,31361,2,1,1,2,1,True
1532989051,31362,2,4,1,2,1,True
1532989057,31363,2,1,1,2,1,True
1532989060,31364,1,3,1,1,1,True
1532989061,31365,2,2,1,2,1,True
1532989069,31366,2,2,1,2,1,True
1532989079,31367,2,3,1,2,1,True
1532989083,31368,1,1,1,1,1,True
1532989085,31369,2,2,1,2,1,True
1532989109,31370,2,1,1,2,1,True
1532989130,31371,2,2,1,2,1,True
1532989137,31372,1,2,1,1,1,True
1532989156,31373,2,2,1,2,1,True
1532989164,31374,1,2,1,1,1,True
1532989169,31375,1,1,1,1,1,True
1532989241,31376,1,0,1,1,1,True
1532989259,31377,1,1,1,1,1,True
1532989306,31378,2,4,1,2,1,True
1532989318,31379,2,2,1,2,1,True
1532989366,31380,2,4,1,2,1,True
1532989389,31381,2,3,1,2,1,True
1532989393,31382,2,1,1,2,1,True
1532989435,31383,2,2,1,2,1,True
1532989439,31384,2,4,1,2,1,True
1532989443,31385,2,1,1,2,1,True
1532989662,31386,2,2,1,2,1,True
1532989706,31387,2,2,1,2,1,True
1532989753,31388,2,2,1,2,1,True
1532989796,31389,1,1,1,1,1,True
1532989818,31390,2,1,1,2,1,True
1532989830,31391,2,1,1,2,1,True
1532989876,31392,1,1,1,1,1,True
1532989896,31393,2,2,1,2,1,True
1532990218,31394,2,1,1,2,1,True
1532990289,31395,2,3,1,2,1,True
1532990419,31396,2,2,1,2,1,True
1532990454,31397,2,3,1,2,1,True
1532990460,31398,2,2,1,2,1,True
1532990461,31399,2,2,1,2,1,True
1532990462,31400,2,2,1,2,1,True
1532990463,31401,2,2,1,2,1,True
1533162508,31402,2,1,1,2,1,True
1533162612,31403,2,3,1,2,1,True
1533162615,31404,2,1,1,2,1,True
1533162616,31405,2,2,1,2,1,True
1533162617,31406,2,2,1,2,1,True
1533162659,31407,2,2,1,2,1,True
1533162661,31408,1,1,1,1,1,True
1533162821,31409,2,2,1,2,1,True
1533162844,31410,2,2,1,2,1,True
1533162872,31411,2,2,1,2,1,True
1533162878,31412,2,2,1,2,1,True
1533162943,31413,2,1,1,2,1,True
1533162949,31414,2,2,1,2,1,True
1533162954,31415,2,3,1,2,1,True
1533163389,31416,1,4,1,1,1,True
1534211382,31417,2,2,1,2,1,True
1534211383,31418,2,2,1,2,1,True
1534211408,31419,1,0,1,1,1,True
1534211574,31420,1,1,1,1,1,True
1534211577,31421,3,4,1,3,1,True
1534211603,31422,1,2,1,1,1,True
1534211741,31423,2,1,1,2,1,True
1534211750,31424,1,0,1,1,1,True
1534211753,31425,2,2,1,2,1,True
1534211769,31426,2,4,1,2,1,True
1534211919,31427,1,1,1,1,1,True
1534211989,31428,2,2,1,2,1,True
1534212027,31429,2,2,1,2,1,True
1534212051,31430,2,2,1,2,1,True
1534212065,31431,2,2,1,2,1,True
1534212124,31432,3,4,1,3,1,True
1534212324,31433,2,1,1,2,1,True
1534212336,31434,2,3,1,2,1,True
1534212353,31435,1,1,1,1,1,True
1534212361,31436,2,2,1,2,1,True
1534212369,31437,2,2,1,2,1,True
1534500404,31438,2,2,1,2,1,True
1534500411,31439,2,2,1,2,1,True
1534500483,31440,2,2,1,2,1,True
1534500505,31441,1,1,1,1,1,True
1534500679,31442,2,1,1,2,1,True
1534500867,31443,2,2,1,2,1,True
1534576267,31444,2,2,1,2,1,True
1534576270,31445,2,2,1,2,1,True
1534576281,31446,1,3,1,1,1,True
1534576300,31447,2,1,1,2,1,True
1534576318,31448,2,4,1,2,1,True
1534576504,31449,2,4,1,2,1,True
1534576524,31450,2,4,1,2,1,True
1534576728,31451,1,1,1,1,1,True
1534610604,31452,2,1,1,2,1,True
1534610621,31453,2,1,1,2,1,True
1534610680,31454,2,2,1,2,1,True
1534610688,31455,2,2,1,2,1,True
1534610689,31456,2,2,1,2,1,True
1534610695,31457,1,2,1,1,1,True
1534610696,31458,1,1,1,1,1,True
1534610697,31459,2,2,1,2,1,True
1534610712,31460,2,1,1,2,1,True
1534610725,31461,2,2,1,2,1,True
1534610748,31462,2,2,1,2,1,True
1534610766,31463,2,1,1,2,1,True
1534610771,31464,2,5,1,2,1,True
1534610777,31465,2,2,1,2,1,True
1534610816,31466,1,1,1,1,1,True
1534610817,31467,2,5,1,2,1,True
1534610824,31468,2,2,1,2,1,True
1534610839,31469,2,2,1,2,1,True
1534610843,31470,2,4,1,2,1,True
1534610850,31471,2,2,1,2,1,True
1534611125,31472,2,3,1,2,1,True
1534611210,31473,2,2,1,2,1,True
1534688217,31474,2,3,1,2,1,True
1534688220,31475,2,3,1,2,1,True
1534688225,31476,2,2,1,2,1,True
1534688231,31477,2,1,1,2,1,True
1534688232,31478,2,1,1,2,1,True
1534688235,31479,2,2,1,2,1,True
1534688236,31480,2,2,1,2,1,True
1534688238,31481,2,2,1,2,1,True
1534688241,31482,2,2,1,2,1,True
1534688244,31483,2,2,1,2,1,True
1534688247,31484,2,3,1,2,1,True
1534688248,31485,2,2,1,2,1,True
1534688249,31486,2,2,1,2,1,True
1534688253,31487,2,2,1,2,1,True
1534688256,31488,2,3,1,2,1,True
1534688262,31489,2,0,1,2,1,True
1534688267,31490,2,2,1,2,1,True
1534688269,31491,2,2,1,2,1,True
1534688272,31492,2,2,1,2,1,True
1534688273,31493,2,3,1,2,1,True
1534688278,31494,2,2,1,2,1,True
1534688279,31495,2,4,1,2,1,True
1534688281,31496,2,2,1,2,1,True
1534688285,31497,2,3,1,2,1,True
1534688286,31498,1,1,1,1,1,True
1534688287,31499,2,4,1,2,1,True
1534688289,31500,2,3,1,2,1,True
1534688290,31501,1,1,1,1,1,True
1534688296,31502,2,2,1,2,1,True
1534688303,31503,2,1,1,2,1,True
1534688304,31504,2,2,1,2,1,True
1534688308,31505,2,2,1,2,1,True
1534688309,31506,2,2,1,2,1,True
1534688310,31507,2,2,1,2,1,True
1534688313,31508,2,3,1,2,1,True
1534688314,31509,2,2,1,2,1,True
1534688317,31510,2,2,1,2,1,True
1534688318,31511,2,3,1,2,1,True
1534688324,31512,2,3,1,2,1,True
1534688325,31513,1,1,1,1,1,True
1534688329,31514,2,2,1,2,1,True
1534688331,31515,2,2,1,2,1,True
1534688333,31516,2,3,1,2,1,True
1534688339,31517,2,3,1,2,1,True
1534688340,31518,2,2,1,2,1,True
1534688342,31519,2,6,1,2,1,True
1534688345,31520,2,2,1,2,1,True
1534688358,31521,1,1,1,1,1,True
1534688369,31522,2,2,1,2,1,True
1534688373,31523,2,3,1,2,1,True
1534688376,31524,1,1,1,1,1,True
1534688377,31525,2,5,1,2,1,True
1534688382,31526,2,2,1,2,1,True
1534688383,31527,2,3,1,2,1,True
1534688384,31528,2,3,1,2,1,True
1534688387,31529,2,2,1,2,1,True
1534688388,31530,2,2,1,2,1,True
1534688392,31531,2,2,1,2,1,True
1534688397,31532,2,4,1,2,1,True
1534688398,31533,2,2,1,2,1,True
1534688399,31534,2,2,1,2,1,True
1534688404,31535,2,2,1,2,1,True
1534688405,31536,2,2,1,2,1,True
1534688406,31537,2,2,1,2,1,True
1534688408,31538,2,2,1,2,1,True
1534688411,31539,2,3,1,2,1,True
1534688416,31540,2,4,1,2,1,True
1534688417,31541,2,2,1,2,1,True
1534688420,31542,2,2,1,2,1,True
1534688423,31543,2,2,1,2,1,True
1534688426,31544,2,2,1,2,1,True
1534688427,31545,2,2,1,2,1,True
1534688429,31546,2,2,1,2,1,True
1534688432,31547,2,1,1,2,1,True
1534688433,31548,2,2,1,2,1,True
1534688435,31549,2,4,1,2,1,True
1534688436,31550,2,3,1,2,1,True
1534688437,31551,2,2,1,2,1,True
1534688438,31552,2,2,1,2,1,True
1534688441,31553,2,3,1,2,1,True
1534688442,31554,2,2,1,2,1,True
1534688444,31555,2,2,1,2,1,True
1534688447,31556,1,4,1,1,1,True
1534688451,31557,2,2,1,2,1,True
1534688453,31558,2,2,1,2,1,True
1534688457,31559,2,2,1,2,1,True
1534688460,31560,1,1,1,1,1,True
1534688462,31561,1,1,1,1,1,True
1534688464,31562,2,1,1,2,1,True
1534688467,31563,2,4,1,2,1,True
1534688469,31564,2,2,1,2,1,True
1534688470,31565,2,3,1,2,1,True
1534688471,31566,2,3,1,2,1,True
1534688473,31567,2,3,1,2,1,True
1534688474,31568,2,2,1,2,1,True
1534688476,31569,2,2,1,2,1,True
1534688477,31570,2,5,1,2,1,True
1534688479,31571,2,4,1,2,1,True
1534688481,31572,2,2,1,2,1,True
1534688482,31573,1,1,1,1,1,True
1534688483,31574,2,3,1,2,1,True
1534688487,31575,2,2,1,2,1,True
1534688488,31576,2,2,1,2,1,True
1534688492,31577,2,3,1,2,1,True
1534688495,31578,2,2,1,2,1,True
1534688497,31579,2,2,1,2,1,True
1534688498,31580,2,2,1,2,1,True
1534688502,31581,2,2,1,2,1,True
1534688504,31582,2,4,1,2,1,True
1534688510,31583,2,2,1,2,1,True
1534688511,31584,2,4,1,2,1,True
1534688513,31585,2,2,1,2,1,True
1534688514,31586,2,1,1,2,1,True
1534688515,31587,2,3,1,2,1,True
1534688516,31588,2,2,1,2,1,True
1534688518,31589,2,3,1,2,1,True
1534688521,31590,2,4,1,2,1,True
1534688522,31591,2,2,1,2,1,True
1534688526,31592,1,1,1,1,1,True
1534688527,31593,2,1,1,2,1,True
1534688531,31594,2,2,1,2,1,True
1534688532,31595,2,1,1,2,1,True
1534688536,31596,2,2,1,2,1,True
1534688537,31597,2,2,1,2,1,True
1534688541,31598,2,3,1,2,1,True
1534688542,31599,2,2,1,2,1,True
1534688547,31600,2,2,1,2,1,True
1534688550,31601,2,2,1,2,1,True
1534688552,31602,2,3,1,2,1,True
1534688553,31603,2,3,1,2,1,True
1534688558,31604,2,2,1,2,1,True
1534688559,31605,2,4,1,2,1,True
1534688560,31606,2,2,1,2,1,True
1534688563,31607,2,2,1,2,1,True
1534688566,31608,2,2,1,2,1,True
1534688567,31609,2,2,1,2,1,True
1534688568,31610,2,3,1,2,1,True
1534688571,31611,2,2,1,2,1,True
1534688573,31612,2,4,1,2,1,True
1534688574,31613,2,2,1,2,1,True
1534688585,31614,2,2,1,2,1,True
1534688815,31615,1,1,1,1,1,True
1534688816,31616,2,5,1,2,1,True
1534688818,31617,1,1,1,1,1,True
1534688819,31618,2,2,1,2,1,True
1534688820,31619,2,2,1,2,1,True
1534688822,31620,2,3,1,2,1,True
1534688825,31621,2,2,1,2,1,True
1534688829,31622,2,2,1,2,1,True
1534688830,31623,2,3,1,2,1,True
1534688831,31624,2,4,1,2,1,True
1534688832,31625,2,4,1,2,1,True
1534688834,31626,2,2,1,2,1,True
1534688836,31627,2,1,1,2,1,True
1534688837,31628,2,2,1,2,1,True
1534688838,31629,2,2,1,2,1,True
1534688840,31630,2,3,1,2,1,True
1534688841,31631,2,3,1,2,1,True
1534688901,31632,2,3,1,2,1,True
1534688964,31633,2,2,1,2,1,True
1534688965,31634,2,2,1,2,1,True
1534688966,31635,1,1,1,1,1,True
1534688969,31636,2,1,1,2,1,True
1534688970,31637,2,2,1,2,1,True
1534688971,31638,2,2,1,2,1,True
1534688972,31639,2,2,1,2,1,True
1534688974,31640,2,2,1,2,1,True
1534689040,31641,2,2,1,2,1,True
1534689332,31642,2,2,1,2,1,True
1534689333,31643,2,2,1,2,1,True
1534689336,31644,2,4,1,2,1,True
1534689337,31645,2,2,1,2,1,True
1534689340,31646,2,2,1,2,1,True
1534689346,31647,2,5,1,2,1,True
1534689348,31648,2,2,1,2,1,True
1534689349,31649,2,2,1,2,1,True
1534689350,31650,2,3,1,2,1,True
1534689354,31651,2,4,1,2,1,True
1534689360,31652,2,5,1,2,1,True
1534689366,31653,2,6,1,2,1,True
1534689372,31654,2,3,1,2,1,True
1534689373,31655,2,2,1,2,1,True
1534689378,31656,2,2,1,2,1,True
1534689380,31657,2,6,1,2,1,True
1534689384,31658,2,3,1,2,1,True
1534689390,31659,2,2,1,2,1,True
1534689392,31660,2,3,1,2,1,True
1534689395,31661,1,1,1,1,1,True
1534689397,31662,2,2,1,2,1,True
1534689401,31663,2,2,1,2,1,True
1534689402,31664,2,2,1,2,1,True
1534689406,31665,2,3,1,2,1,True
1534689410,31666,2,3,1,2,1,True
1534689413,31667,2,3,1,2,1,True
1534689414,31668,2,2,1,2,1,True
1534689417,31669,2,2,1,2,1,True
1534689419,31670,2,3,1,2,1,True
1534689429,31671,2,2,1,2,1,True
1534689434,31672,2,1,1,2,1,True
1534689435,31673,2,3,1,2,1,True
1534689440,31674,2,2,1,2,1,True
1534689441,31675,2,2,1,2,1,True
1534689444,31676,2,3,1,2,1,True
1534689446,31677,2,5,1,2,1,True
1534689448,31678,2,3,1,2,1,True
1534689449,31679,2,2,1,2,1,True
1534689455,31680,1,0,1,1,1,True
1534689456,31681,2,3,1,2,1,True
1534689457,31682,2,3,1,2,1,True
1534689458,31683,2,3,1,2,1,True
1534689459,31684,2,2,1,2,1,True
1534689464,31685,1,3,1,1,1,True
1534689466,31686,2,2,1,2,1,True
1534689473,31687,2,2,1,2,1,True
1534689477,31688,2,3,1,2,1,True
1534689479,31689,2,2,1,2,1,True
1534689484,31690,2,3,1,2,1,True
1534689486,31691,2,2,1,2,1,True
1534689488,31692,2,2,1,2,1,True
1534689489,31693,2,2,1,2,1,True
1534689491,31694,2,2,1,2,1,True
1534689492,31695,1,1,1,1,1,True
1534689493,31696,2,2,1,2,1,True
1534689495,31697,2,3,1,2,1,True
1534689498,31698,2,2,1,2,1,True
1534689504,31699,2,4,1,2,1,True
1534689512,31700,2,3,1,2,1,True
1534689515,31701,2,2,1,2,1,True
1534689517,31702,2,4,1,2,1,True
1534689518,31703,2,1,1,2,1,True
1534689525,31704,2,4,1,2,1,True
1534689528,31705,2,1,1,2,1,True
1534689532,31706,2,2,1,2,1,True
1534689534,31707,2,2,1,2,1,True
1534689535,31708,1,1,1,1,1,True
1534689536,31709,2,3,1,2,1,True
1534689537,31710,2,5,1,2,1,True
1534689545,31711,2,3,1,2,1,True
1534689549,31712,2,2,1,2,1,True
1534689552,31713,2,2,1,2,1,True
1534689558,31714,2,3,1,2,1,True
1534689559,31715,2,2,1,2,1,True
1534689566,31716,2,3,1,2,1,True
1534689568,31717,2,2,1,2,1,True
1534689570,31718,2,2,1,2,1,True
1534689572,31719,2,3,1,2,1,True
1534689573,31720,2,3,1,2,1,True
1534689574,31721,2,2,1,2,1,True
1534689581,31722,2,2,1,2,1,True
1534689583,31723,2,3,1,2,1,True
1534689590,31724,2,2,1,2,1,True
1534689595,31725,2,2,1,2,1,True
1534689598,31726,1,1,1,1,1,True
1534689600,31727,2,2,1,2,1,True
1534689602,31728,2,1,1,2,1,True
1534689603,31729,2,2,1,2,1,True
1534689606,31730,2,3,1,2,1,True
1534689609,31731,1,1,1,1,1,True
1534689617,31732,2,2,1,2,1,True
1534689619,31733,3,4,1,3,1,True
1534689620,31734,1,1,1,1,1,True
1534689621,31735,2,2,1,2,1,True
1534689627,31736,2,3,1,2,1,True
1534689632,31737,2,2,1,2,1,True
1534689635,31738,2,6,1,2,1,True
1534689638,31739,2,1,1,2,1,True
1534689641,31740,2,2,1,2,1,True
1534689643,31741,2,2,1,2,1,True
1534689650,31742,2,2,1,2,1,True
1534689652,31743,2,3,1,2,1,True
1534689653,31744,2,2,1,2,1,True
1534689655,31745,2,3,1,2,1,True
1534689656,31746,2,2,1,2,1,True
1534689664,31747,2,2,1,2,1,True
1534689666,31748,2,2,1,2,1,True
1534689674,31749,2,2,1,2,1,True
1534689675,31750,2,2,1,2,1,True
1534689676,31751,2,2,1,2,1,True
1534689682,31752,2,2,1,2,1,True
1534689687,31753,2,2,1,2,1,True
1534689690,31754,2,2,1,2,1,True
1534689695,31755,1,1,1,1,1,True
1534689699,31756,2,2,1,2,1,True
1534689704,31757,2,4,1,2,1,True
1534689705,31758,2,2,1,2,1,True
1534689706,31759,2,2,1,2,1,True
1534689766,31760,2,2,1,2,1,True
1534690056,31761,2,6,1,2,1,True
1534690181,31762,2,2,1,2,1,True
1534690184,31763,2,1,1,2,1,True
1534690189,31764,2,2,1,2,1,True
1534690194,31765,2,2,1,2,1,True
1534690201,31766,1,0,1,1,1,True
1534690203,31767,2,5,1,2,1,True
1534690204,31768,2,2,1,2,1,True
1534690206,31769,2,2,1,2,1,True
1534690208,31770,2,2,1,2,1,True
1534690210,31771,2,2,1,2,1,True
1534690212,31772,2,2,1,2,1,True
1534690213,31773,2,3,1,2,1,True
1534690216,31774,2,2,1,2,1,True
1534690217,31775,2,2,1,2,1,True
1534690218,31776,2,2,1,2,1,True
1534690226,31777,2,3,1,2,1,True
1534690229,31778,2,2,1,2,1,True
1534690240,31779,2,2,1,2,1,True
1534690242,31780,2,2,1,2,1,True
1534690245,31781,2,2,1,2,1,True
1534690247,31782,2,2,1,2,1,True
1534690248,31783,2,2,1,2,1,True
1534690249,31784,2,4,1,2,1,True
1534690251,31785,2,2,1,2,1,True
1534690252,31786,2,5,1,2,1,True
1534690256,31787,2,3,1,2,1,True
1534690257,31788,2,2,1,2,1,True
1534690259,31789,2,2,1,2,1,True
1534690268,31790,2,2,1,2,1,True
1534690270,31791,2,2,1,2,1,True
1534690316,31792,2,3,1,2,1,True
1534690639,31793,2,2,1,2,1,True
1534690640,31794,2,2,1,2,1,True
1534690649,31795,2,2,1,2,1,True
1534690650,31796,2,3,1,2,1,True
1534690651,31797,1,0,1,1,1,True
1534690724,31798,2,4,1,2,1,True
1534690727,31799,2,2,1,2,1,True
1534690829,31800,1,0,1,1,1,True
1534690833,31801,1,1,1,1,1,True
1534690835,31802,2,2,1,2,1,True
1534690840,31803,2,2,1,2,1,True
1534690848,31804,2,2,1,2,1,True
1534690850,31805,2,4,1,2,1,True
1534690852,31806,2,2,1,2,1,True
1534690856,31807,2,2,1,2,1,True
1534690858,31808,2,3,1,2,1,True
1534690859,31809,2,2,1,2,1,True
1534690861,31810,2,2,1,2,1,True
1534690876,31811,1,2,1,1,1,True
1534690894,31812,2,2,1,2,1,True
1534690897,31813,2,3,1,2,1,True
1534690898,31814,2,4,1,2,1,True
1534690938,31815,2,1,1,2,1,True
1534690947,31816,2,2,1,2,1,True
1534851680,31817,2,1,1,2,1,True
1534852091,31818,1,1,1,1,1,True
1534854118,31819,2,2,1,2,1,True
1534854284,31820,1,2,1,1,1,True
1534854453,31821,2,1,1,2,1,True
1534879663,31822,2,2,1,2,1,True
1534879667,31823,2,1,1,2,1,True
1534879693,31824,2,2,1,2,1,True
1534879697,31825,2,5,1,2,1,True
1534879700,31826,2,2,1,2,1,True
1534879701,31827,2,2,1,2,1,True
1534879709,31828,2,5,1,2,1,True
1534879717,31829,2,4,1,2,1,True
1534879720,31830,2,1,1,2,1,True
1534879721,31831,2,2,1,2,1,True
1534879728,31832,2,2,1,2,1,True
1534879729,31833,2,3,1,2,1,True
1534879730,31834,2,3,1,2,1,True
1534879740,31835,2,3,1,2,1,True
1534879741,31836,2,2,1,2,1,True
1534879748,31837,2,2,1,2,1,True
1534879752,31838,2,2,1,2,1,True
1534879755,31839,2,2,1,2,1,True
1534879759,31840,1,1,1,1,1,True
1534879760,31841,2,2,1,2,1,True
1534879761,31842,2,2,1,2,1,True
1534879763,31843,2,2,1,2,1,True
1534879766,31844,2,4,1,2,1,True
1534879775,31845,2,2,1,2,1,True
1534879786,31846,2,2,1,2,1,True
1534879787,31847,2,4,1,2,1,True
1534879795,31848,1,1,1,1,1,True
1534879797,31849,2,1,1,2,1,True
1534879800,31850,2,2,1,2,1,True
1534879801,31851,2,3,1,2,1,True
1534879803,31852,1,1,1,1,1,True
1534879817,31853,2,3,1,2,1,True
1534879821,31854,2,2,1,2,1,True
1534879831,31855,2,3,1,2,1,True
1534879832,31856,2,2,1,2,1,True
1534879833,31857,2,2,1,2,1,True
1534879838,31858,2,3,1,2,1,True
1534879839,31859,1,1,1,1,1,True
1534879847,31860,2,2,1,2,1,True
1534879851,31861,2,2,1,2,1,True
1534879853,31862,2,2,1,2,1,True
1534879863,31863,2,3,1,2,1,True
1534879877,31864,2,2,1,2,1,True
1534879881,31865,2,3,1,2,1,True
1534879887,31866,2,2,1,2,1,True
1534879893,31867,2,2,1,2,1,True
1534879900,31868,2,2,1,2,1,True
1534879906,31869,2,1,1,2,1,True
1534879908,31870,2,1,1,2,1,True
1534879918,31871,2,2,1,2,1,True
1534879920,31872,2,3,1,2,1,True
1534879925,31873,2,3,1,2,1,True
1534879926,31874,2,3,1,2,1,True
1534879934,31875,2,2,1,2,1,True
1534879937,31876,2,2,1,2,1,True
1534879941,31877,2,2,1,2,1,True
1534879945,31878,2,2,1,2,1,True
1534879947,31879,2,2,1,2,1,True
1534880476,31880,2,2,1,2,1,True
1534880480,31881,2,2,1,2,1,True
1534880492,31882,2,2,1,2,1,True
1534880499,31883,2,2,1,2,1,True
1534880500,31884,2,2,1,2,1,True
1534880504,31885,2,2,1,2,1,True
1534880507,31886,2,3,1,2,1,True
1534880508,31887,2,1,1,2,1,True
1534880513,31888,2,3,1,2,1,True
1534880517,31889,2,2,1,2,1,True
1534880518,31890,2,3,1,2,1,True
1534880521,31891,2,3,1,2,1,True
1534880524,31892,2,3,1,2,1,True
1534880530,31893,2,2,1,2,1,True
1534880534,31894,2,2,1,2,1,True
1534880536,31895,2,3,1,2,1,True
1534880541,31896,2,1,1,2,1,True
1534880542,31897,2,4,1,2,1,True
1534880548,31898,2,2,1,2,1,True
1534880549,31899,2,1,1,2,1,True
1534880562,31900,2,2,1,2,1,True
1534880570,31901,2,3,1,2,1,True
1534880575,31902,2,2,1,2,1,True
1534880576,31903,2,3,1,2,1,True
1534880581,31904,3,3,1,3,1,True
1534880582,31905,2,3,1,2,1,True
1534880595,31906,2,2,1,2,1,True
1534880600,31907,1,1,1,1,1,True
1534880611,31908,2,1,1,2,1,True
1534880612,31909,2,4,1,2,1,True
1534880618,31910,2,1,1,2,1,True
1534880625,31911,2,2,1,2,1,True
1534880629,31912,2,2,1,2,1,True
1534880639,31913,2,3,1,2,1,True
1534880644,31914,2,2,1,2,1,True
1534880652,31915,1,1,1,1,1,True
1534880654,31916,2,2,1,2,1,True
1534880657,31917,2,2,1,2,1,True
1534880667,31918,2,2,1,2,1,True
1534880677,31919,2,2,1,2,1,True
1534880678,31920,2,3,1,2,1,True
1534880679,31921,2,3,1,2,1,True
1534880682,31922,2,3,1,2,1,True
1534880692,31923,2,2,1,2,1,True
1534880695,31924,2,2,1,2,1,True
1534880699,31925,2,2,1,2,1,True
1534880702,31926,2,4,1,2,1,True
1534880703,31927,2,2,1,2,1,True
1534880707,31928,2,2,1,2,1,True
1534880715,31929,2,2,1,2,1,True
1534880717,31930,2,2,1,2,1,True
1534880719,31931,2,2,1,2,1,True
1534880724,31932,1,0,1,1,1,True
1534880729,31933,2,2,1,2,1,True
1534880731,31934,2,4,1,2,1,True
1534880750,31935,2,2,1,2,1,True
1534880755,31936,2,2,1,2,1,True
1534880756,31937,2,3,1,2,1,True
1534880760,31938,1,1,1,1,1,True
1534880762,31939,2,3,1,2,1,True
1534880764,31940,2,2,1,2,1,True
1534880766,31941,2,3,1,2,1,True
1534880767,31942,2,3,1,2,1,True
1534880773,31943,2,3,1,2,1,True
1534880777,31944,2,2,1,2,1,True
1534880779,31945,2,2,1,2,1,True
1534880788,31946,2,1,1,2,1,True
1534880791,31947,2,3,1,2,1,True
1534880794,31948,2,2,1,2,1,True
1534880803,31949,2,3,1,2,1,True
1534880809,31950,1,2,1,1,1,True
1534880810,31951,2,2,1,2,1,True
1534880813,31952,2,2,1,2,1,True
1534880820,31953,2,2,1,2,1,True
1534881313,31954,1,2,1,1,1,True
1534881424,31955,2,4,1,2,1,True
1534881509,31956,2,2,1,2,1,True
1534881534,31957,2,2,1,2,1,True
1534881566,31958,2,4,1,2,1,True
1534881577,31959,2,2,1,2,1,True
1534881589,31960,2,2,1,2,1,True
1534881612,31961,2,2,1,2,1,True
1534881650,31962,2,2,1,2,1,True
1534881708,31963,1,2,1,1,1,True
1534881748,31964,2,2,1,2,1,True
1535206287,31965,1,1,1,1,1,True
1535206335,31966,1,1,1,1,1,True
1535206358,31967,2,2,1,2,1,True
1535206478,31968,2,1,1,2,1,True
1535206491,31969,1,1,1,1,1,True
1535206712,31970,1,1,1,1,1,True
1535206767,31971,2,2,1,2,1,True
1535206775,31972,2,1,1,2,1,True
1535206860,31973,2,1,1,2,1,True
1535207068,31974,1,0,1,1,1,True
