file_path,file_name,parent_result_dir,row_count,column_count,columns,table_role,contains_missingness_summary,contains_imputation_metrics,notes
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/imputation_runs.csv,imputation_runs.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,6,10,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""imputed_dataset_path"", ""filled_missing_count"", ""residual_missing_count"", ""detail_path""]",manifest,False,True,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/impute_chunk_status.csv,impute_chunk_status.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,6,16,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""status"", ""mask_exists"", ""missing_dataset_exists"", ""imputed_dataset_exists"", ""detail_exists"", ""actual_missing_count"", ""filled_missing_count"", ""residual_missing_count"", ""note""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/impute_stage_summary.csv,impute_stage_summary.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,6,7,"[""stage"", ""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""status"", ""chunk_count""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/manifests/missing_runs.csv,missing_runs.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,1,9,"[""missing_rate"", ""mechanism"", ""seed"", ""day_index"", ""file_name"", ""mask_path"", ""missing_dataset_path"", ""actual_missing_count"", ""actual_missing_rate""]",manifest,True,False,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_by_flow_group.csv,imputation_quality_by_flow_group.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,0,14,"[""mechanism"", ""impute_method"", ""missing_rate"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape"", ""MAE"", ""RMSE"", ""MAPE"", ""sMAPE""]",other,False,True,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_detail.csv,imputation_quality_detail.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,24,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",detail,False,True,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_summary_all_days.csv,imputation_quality_summary_all_days.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,6,16,"[""mechanism"", ""impute_method"", ""missing_rate"", ""MAE"", ""RMSE"", ""MAPE"", ""masked_count"", ""low_flow_MAE"", ""low_flow_RMSE"", ""low_flow_sMAPE"", ""mid_flow_MAE"", ""mid_flow_RMSE"", ""mid_flow_sMAPE"", ""high_flow_MAE"", ""high_flow_RMSE"", ""high_flow_sMAPE""]",summary,False,True,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/imputation_quality_summary_exclude_warmup.csv,imputation_quality_summary_exclude_warmup.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,0,0,[],summary,False,True,
results/real_data_missingness_full_intersection_causal_history/smoke_test/summaries/node_flow_group_summary.csv,node_flow_group_summary.csv,results/real_data_missingness_full_intersection_causal_history/smoke_test,42031,4,"[""节点ID"", ""node_flow_reference"", ""flow_group"", ""node_history_q95""]",summary,False,False,
results/real_data_missingness_full_intersection_causal_history/summaries/imputation_quality_by_flow_group.csv,imputation_quality_by_flow_group.csv,results/real_data_missingness_full_intersection_causal_history,18,14,"[""mechanism"", ""impute_method"", ""missing_rate"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape"", ""MAE"", ""RMSE"", ""MAPE"", ""sMAPE""]",other,False,True,
results/real_data_missingness_full_intersection_causal_history/summaries/imputation_quality_detail.csv,imputation_quality_detail.csv,results/real_data_missingness_full_intersection_causal_history,1464,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",detail,False,True,
results/real_data_missingness_full_intersection_causal_history/summaries/imputation_quality_summary_all_days.csv,imputation_quality_summary_all_days.csv,results/real_data_missingness_full_intersection_causal_history,6,16,"[""mechanism"", ""impute_method"", ""missing_rate"", ""MAE"", ""RMSE"", ""MAPE"", ""masked_count"", ""low_flow_MAE"", ""low_flow_RMSE"", ""low_flow_sMAPE"", ""mid_flow_MAE"", ""mid_flow_RMSE"", ""mid_flow_sMAPE"", ""high_flow_MAE"", ""high_flow_RMSE"", ""high_flow_sMAPE""]",summary,False,True,
results/real_data_missingness_full_intersection_causal_history/summaries/imputation_quality_summary_exclude_warmup.csv,imputation_quality_summary_exclude_warmup.csv,results/real_data_missingness_full_intersection_causal_history,6,16,"[""mechanism"", ""impute_method"", ""missing_rate"", ""MAE"", ""RMSE"", ""MAPE"", ""masked_count"", ""low_flow_MAE"", ""low_flow_RMSE"", ""low_flow_sMAPE"", ""mid_flow_MAE"", ""mid_flow_RMSE"", ""mid_flow_sMAPE"", ""high_flow_MAE"", ""high_flow_RMSE"", ""high_flow_sMAPE""]",summary,False,True,
results/real_data_missingness_full_intersection_causal_history/summaries/node_flow_group_summary.csv,node_flow_group_summary.csv,results/real_data_missingness_full_intersection_causal_history,42031,4,"[""节点ID"", ""node_flow_reference"", ""flow_group"", ""node_history_q95""]",summary,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/manifests/chunk_index_summary.csv,chunk_index_summary.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest,1,9,"[""day_index"", ""file_name"", ""file_path"", ""rows_used"", ""node_count"", ""time_slot_count"", ""time_slot_min"", ""time_slot_max"", ""warmup""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_func_hybrid/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/manifests/imputation_runs.csv,imputation_runs.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest,1,10,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""imputed_dataset_path"", ""filled_missing_count"", ""residual_missing_count"", ""detail_path""]",manifest,False,True,
results/real_data_missingness_full_intersection_causal_history_hybridtest/manifests/missing_runs.csv,missing_runs.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest,1,9,"[""missing_rate"", ""mechanism"", ""seed"", ""day_index"", ""file_name"", ""mask_path"", ""missing_dataset_path"", ""actual_missing_count"", ""actual_missing_rate""]",manifest,True,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest/summaries/imputation_quality_detail.csv,imputation_quality_detail.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",detail,False,True,
results/real_data_missingness_full_intersection_causal_history_hybridtest/summaries/node_flow_group_summary.csv,node_flow_group_summary.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest,1000,4,"[""节点ID"", ""node_flow_reference"", ""flow_group"", ""node_history_q95""]",summary,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/manifests/chunk_index_summary.csv,chunk_index_summary.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest_small,1,9,"[""day_index"", ""file_name"", ""file_path"", ""rows_used"", ""node_count"", ""time_slot_count"", ""time_slot_min"", ""time_slot_max"", ""warmup""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_func_hybrid/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest_small,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/manifests/imputation_runs.csv,imputation_runs.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest_small,1,10,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""imputed_dataset_path"", ""filled_missing_count"", ""residual_missing_count"", ""detail_path""]",manifest,False,True,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/manifests/missing_runs.csv,missing_runs.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest_small,1,9,"[""missing_rate"", ""mechanism"", ""seed"", ""day_index"", ""file_name"", ""mask_path"", ""missing_dataset_path"", ""actual_missing_count"", ""actual_missing_rate""]",manifest,True,False,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_by_flow_group.csv,imputation_quality_by_flow_group.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest_small,0,14,"[""mechanism"", ""impute_method"", ""missing_rate"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape"", ""MAE"", ""RMSE"", ""MAPE"", ""sMAPE""]",other,False,True,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_detail.csv,imputation_quality_detail.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest_small,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",detail,False,True,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_summary_all_days.csv,imputation_quality_summary_all_days.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest_small,1,16,"[""mechanism"", ""impute_method"", ""missing_rate"", ""MAE"", ""RMSE"", ""MAPE"", ""masked_count"", ""low_flow_MAE"", ""low_flow_RMSE"", ""low_flow_sMAPE"", ""mid_flow_MAE"", ""mid_flow_RMSE"", ""mid_flow_sMAPE"", ""high_flow_MAE"", ""high_flow_RMSE"", ""high_flow_sMAPE""]",summary,False,True,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/imputation_quality_summary_exclude_warmup.csv,imputation_quality_summary_exclude_warmup.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest_small,0,0,[],summary,False,True,
results/real_data_missingness_full_intersection_causal_history_hybridtest_small/summaries/node_flow_group_summary.csv,node_flow_group_summary.csv,results/real_data_missingness_full_intersection_causal_history_hybridtest_small,200,4,"[""节点ID"", ""node_flow_reference"", ""flow_group"", ""node_history_q95""]",summary,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/chunk_index_summary.csv,chunk_index_summary.csv,results/real_data_missingness_full_intersection_causal_history_smoketest,1,9,"[""day_index"", ""file_name"", ""file_path"", ""rows_used"", ""node_count"", ""time_slot_count"", ""time_slot_min"", ""time_slot_max"", ""warmup""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_forward_fill/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history_smoketest,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_function_curve_fit/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history_smoketest,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_func_hybrid/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history_smoketest,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_geo_neighbor_fill/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history_smoketest,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
results/real_data_missingness_full_intersection_causal_history_smoketest/manifests/detail_runs/rate_0p05__mechanism_mcar_point__seed_42__method_historical_linear_extrapolation/node_flow_chunk_000_detail.csv,node_flow_chunk_000_detail.csv,results/real_data_missingness_full_intersection_causal_history_smoketest,4,14,"[""missing_rate"", ""mechanism"", ""seed"", ""impute_method"", ""day_index"", ""file_name"", ""is_warmup"", ""flow_group"", ""count"", ""sum_abs_error"", ""sum_squared_error"", ""sum_pct_error"", ""count_pct"", ""sum_smape""]",manifest,False,False,
