round,method,client_id,train_loss,val_mse,val_rmse,val_mae
13,Proposed,4,0.35653338965421877,187.8812255859375,13.706977259262434,8.756585121154785
14,Proposed,0,0.15059780453351398,8.624372482299805,2.9367281934662945,2.386557102203369
14,Proposed,1,0.24692181041803346,45.19689178466797,6.722863362040609,4.836971282958984
14,Proposed,2,0.7450649191136332,114.18016052246094,10.68551171083823,8.106616020202637
14,Proposed,3,0.2506118556674646,25.73628044128418,5.073093774146519,3.7841250896453857
14,Proposed,4,0.3870191196477191,189.15957641601562,13.75352959847092,9.270254135131836
15,Proposed,0,0.1508605516487318,7.472479820251465,2.733583695490494,2.248631238937378
15,Proposed,1,0.2367752596777694,39.651336669921875,6.2969307340895755,4.4277777671813965
15,Proposed,2,0.7541285653709165,115.4271011352539,10.743700532649536,8.273991584777832
15,Proposed,3,0.23599565530918082,26.689313888549805,5.166170137398671,3.8773462772369385
15,Proposed,4,0.3518715474916541,166.2397003173828,12.893397547480758,8.199933052062988
