seed,method,client_id,mse,rmse,mae,mape,r2,final_loss,best_loss,communication_rounds,convergence_round,noise_std,experiment,scenario_type,scenario,dropout_rate,delay_rounds
1234,Proposed,2,88.7367172241211,9.420016837783312,8.134212493896484,9.058031439781189,0.006832724365301024,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
1234,Proposed,3,26.24905776977539,5.123383429900147,3.9873740673065186,5.7686228305101395,0.6491872574757731,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
1234,Proposed,4,391.1947326660156,19.778643347459795,16.187009811401367,506.2571048736572,0.11466337025333762,,,3,3,0.0,fed_robustness,gradient_noise,gradient_noise@0.0,,
1234,FedAvg,0,10.259748458862305,3.203084210391963,2.624636173248291,3.4437157213687897,0.3368219124918306,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
1234,FedAvg,1,19.922887802124023,4.463506222928789,3.3408830165863037,5.201661586761475,0.2798279296484576,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
1234,FedAvg,2,82.95635223388672,9.10803778175556,7.701808452606201,8.486946672201157,0.0715282260315131,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
1234,FedAvg,3,24.669479370117188,4.966837964954886,3.83480167388916,5.50573393702507,0.6702979885417546,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
1234,FedAvg,4,386.118896484375,19.649908307276526,15.816936492919922,438.8760566711426,0.12615080626544561,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
1234,Proposed,0,9.74499225616455,3.1216970154332,2.561293840408325,3.357607126235962,0.37009513998080423,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
1234,Proposed,1,19.6769962310791,4.435876038741288,3.321640729904175,5.1544565707445145,0.28871637324802835,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
1234,Proposed,2,82.60780334472656,9.088883503749322,7.656352519989014,8.420666307210922,0.0754292375164547,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
1234,Proposed,3,24.220458984375,4.921428551180541,3.787121534347534,5.431772768497467,0.6762990290665626,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
1234,Proposed,4,387.4704284667969,19.684268553004372,15.698781967163086,422.30143547058105,0.12309198693749157,,,3,3,0.02,fed_robustness,gradient_noise,gradient_noise@0.02,,
1234,FedAvg,0,13.817312240600586,3.717164543116243,3.0326805114746094,3.994336724281311,0.10686509877124073,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
1234,FedAvg,1,23.822154998779297,4.8807945048710355,3.655071258544922,5.7995375245809555,0.1388773791732404,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
1234,FedAvg,2,86.88414764404297,9.321166646082611,8.03839111328125,8.93474891781807,0.027567161018899,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
1234,FedAvg,3,28.5947322845459,5.347404256697439,4.143033027648926,5.969835817813873,0.617837854136017,,,3,3,0.05,fed_robustness,gradient_noise,gradient_noise@0.05,,
