seed,method,client_id,mse,rmse,mae,mape,r2,final_loss,best_loss,communication_rounds,convergence_round,delay_rounds,experiment,scenario_type,scenario,dropout_rate,noise_std
5678,Proposed,4,267.91046142578125,16.367970595824676,13.904328346252441,49.352189898490906,-0.15313716364513597,,,3,3,0,fed_robustness,communication_delay,communication_delay@0,,
5678,FedAvg,0,10.421455383300781,3.2282279013881254,2.679455518722534,3.6460626870393753,0.10815230931265052,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
5678,FedAvg,1,20.150279998779297,4.488906325462729,3.6939892768859863,6.110516935586929,0.1490362537289276,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
5678,FedAvg,2,97.87242889404297,9.893049524491575,7.619521141052246,8.168777078390121,0.16801086621489247,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
5678,FedAvg,3,29.997236251831055,5.476973274704839,4.177526473999023,5.62114380300045,0.6266833447929812,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
5678,FedAvg,4,261.0084533691406,16.155756044492026,13.845405578613281,51.46836042404175,-0.12342947136904381,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
5678,Proposed,0,9.935855865478516,3.152119265744638,2.607664108276367,3.5447273403406143,0.14970890207520882,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
5678,Proposed,1,19.847583770751953,4.455062712325378,3.650729179382324,6.020204722881317,0.16181942256424964,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
5678,Proposed,2,97.65350341796875,9.88197871976907,7.57133674621582,8.098679780960083,0.16987191755193876,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
5678,Proposed,3,30.223827362060547,5.497620154399588,4.186406135559082,5.619848892092705,0.6238633910382614,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
5678,Proposed,4,263.0140075683594,16.21770660631026,13.879315376281738,50.957703590393066,-0.1320618526505717,,,3,3,1,fed_robustness,communication_delay,communication_delay@1,,
