missing_rate,method,flow_group,chunk_count,missing_count,valid_eval_count,fallback_count,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max,mae,rmse,mape,smape,nrmse,exclude_warmup
0.3,forward_fill,low_flow,61,24632946,24632946,6229,1905838736.0,824357871616.0,3794450.19921875,24198476,2083726.1171875,24313769,0.0,1488.593017578125,77.36950083031076,182.93622682386757,0.1568053376261691,0.0857014853265859,0.1228920360794763,False
0.3,forward_fill,mid_flow,61,24650675,24650675,7127,3057944504.0,1369954138112.0,1362405.83203125,24650675,1392779.83203125,24650675,1488.5931396484375,2911.889404296875,124.05114683472156,235.74289164412644,0.0552685000321999,0.0565006772443858,0.165631637979712,False
0.3,forward_fill,overall,61,73840061,73840061,18289,7565629752.0,3503615000576.0,5844280.4453125,73405591,4192727.8828125,73520884,0.0,10468.935546875,102.45968989651836,217.8272281648306,0.0796162848864264,0.0570277131435538,0.0208070082378005,False
0.3,function_curve_fit,high_flow,61,24556440,24556440,399171,3837158924.0,1973453107200.0,1022961.9072265624,24556440,1066393.0986328125,24556440,2911.8896484375,10468.935546875,156.2587624264755,283.48540361257886,0.0416575817678198,0.0434262091179671,0.037512727515813,False
0.3,function_curve_fit,low_flow,61,24632946,24632946,410446,2551355720.0,1389834231808.0,6620481.48828125,24198476,2943248.640625,24626996,0.0,1488.593017578125,103.57493253141544,237.53265589928435,0.2735908446582029,0.1195131002021115,0.1595685678317499,False
0.3,function_curve_fit,mid_flow,61,24650675,24650675,400616,3821489024.0,1801442711552.0,1735744.126953125,24650675,1708711.4921875,24650675,1488.5931396484375,2911.889404296875,155.0257355630221,270.3309806155272,0.0704136550805657,0.0693170264987672,0.1899330359602261,False
0.3,function_curve_fit,overall,61,73840061,73840061,1210233,10210003680.0,5164729843712.0,9379187.828125,73405591,5718353.4296875,73834111,0.0,10468.935546875,138.2718749379148,264.47083189772354,0.12777211790482,0.0774486663716652,0.0252624376865772,False
0.3,historical_linear_extrapolation,high_flow,61,24556440,24556440,786865,5026288716.0,4243605998592.0,1337851.5986328125,24556440,1418044.4794921875,24556440,2911.8896484375,10468.935546875,204.68311839989835,415.704594129508,0.0544806819975864,0.0577463378035329,0.0550088751234737,False
0.3,historical_linear_extrapolation,low_flow,61,24632946,24632946,815258,3276731846.0,2254779452416.0,6299762.2421875,24198476,3412058.38671875,24512590,0.0,1488.593017578125,133.02232895732408,302.54770077719184,0.2603371485951222,0.1391961594722854,0.2032440681936178,False
0.3,historical_linear_extrapolation,mid_flow,61,24650675,24650675,818518,5203128216.0,3724307243008.0,2331773.32421875,24650675,2362358.353515625,24650675,1488.5931396484375,2911.889404296875,211.07447224061812,388.6944529546682,0.0945926764365985,0.0958334144406035,0.2730945500307892,False
0.3,historical_linear_extrapolation,overall,61,73840061,73840061,2420641,13506148672.0,10222692462592.0,9969387.2734375,73405591,7192461.6015625,73719705,0.0,10468.935546875,182.91085474590815,372.0802552949477,0.1358123698430205,0.0975649807817665,0.0355413646047342,False
0.3,mean_fill,high_flow,61,24556440,24556440,568213,3691872136.0,2015956406272.0,982061.9482421876,24556440,1026579.1689453124,24556440,2911.8896484375,10468.935546875,150.3423190006369,286.52192813446635,0.0399920325683278,0.0418048857629734,0.0379145412089805,False
0.3,mean_fill,low_flow,61,24632946,24632946,589337,2517470220.0,1376960059392.0,7221704.9296875,24198476,2654054.27734375,24468526,0.0,1488.593017578125,102.1993155020922,236.42995206223767,0.2984363531689971,0.1084680898777372,0.1588277986463343,False
0.3,mean_fill,mid_flow,61,24650675,24650675,584808,3849303048.0,1897560485888.0,1737656.9140625,24650675,1721172.97265625,24650675,1488.5931396484375,2911.889404296875,156.15406263723003,277.4491547970217,0.0704912508100691,0.0698225493888605,0.1949342253529719,False
0.3,mean_fill,overall,61,73840061,73840061,1742358,10058645904.0,5290476875776.0,9941422.921875,73405591,5401806.4375,73675641,0.0,10468.935546875,136.2220692640002,267.6710403167084,0.135431413145015,0.0733187572470526,0.0255681238191029,False
0.3,road_topology_neighbor_fill,high_flow,61,24556440,24556440,399171,15450870144.0,20761010044928.0,3979536.87890625,24556440,4078407.478515625,24556440,2911.8896484375,10468.935546875,629.1982935637251,919.4784098297292,0.1620567508525767,0.1660830103433407,0.1216716719981602,False
0.3,road_topology_neighbor_fill,low_flow,61,24632946,24632946,410446,9598604704.0,12454975440896.0,13823425.6640625,24198476,6303994.3125,24609672,0.0,1488.593017578125,389.6653166860351,711.0714804342651,0.5712519112386458,0.2561592170956199,0.4776802470773019,False
0.3,road_topology_neighbor_fill,mid_flow,61,24650675,24650675,400616,11129520224.0,12646650003456.0,5107699.419921875,24650675,4398115.69921875,24650675,1488.5931396484375,2911.889404296875,451.4894713430768,716.2643597625615,0.2072032274946578,0.1784176579026233,0.5032433355956871,False
0.3,road_topology_neighbor_fill,overall,61,73840061,73840061,1210233,36178995728.0,45862633668608.0,22910661.109375,73405591,14780516.9296875,73816787,0.0,10468.935546875,489.9643261128942,788.1038913198461,0.3121105735580141,0.2002324610753852,0.075280231480181,False
