missing_rate,method,chunk_index,day_index,flow_group,is_warmup_day,missing_count,valid_eval_count,fallback_count,mae,rmse,mape,smape,nrmse,abs_error_sum,sq_error_sum,ape_sum,ape_count,smape_sum,smape_count,true_min,true_max
0.05,correlation_topology_neighbor_fill,4,4,overall,True,201974,201974,1865,46.33380126953125,115.04056549072266,0.0293374694883823,0.0361790210008621,0.0111477002786415,9358223.0,2672990720.0,5878.02587890625,200359,7296.8017578125,201686,0.0,10319.66796875
0.05,correlation_topology_neighbor_fill,5,5,high_flow,True,65335,65335,386,63.24185943603516,138.73609924316406,0.0160841569304466,0.0163235310465097,0.0186143810140757,4131907.0,1257548672.0,1050.8583984375,65335,1066.4979248046875,65335,2911.89501953125,10365.0625
0.05,correlation_topology_neighbor_fill,5,5,low_flow,True,68116,68116,840,30.54333877563477,92.05491638183594,0.0423797443509101,0.0636407807469368,0.0618402431283026,2080490.125,577222272.0,2826.1357421875,66686,4318.599609375,67859,0.0,1488.5924072265625
0.05,correlation_topology_neighbor_fill,5,5,mid_flow,True,67696,67696,582,47.31904602050781,116.9508056640625,0.0213077962398529,0.021362230181694,0.0821691444489614,3203310.25,925911360.0,1442.4525146484375,67696,1446.1375732421875,67696,1488.595458984375,2911.888916015625
0.05,correlation_topology_neighbor_fill,5,5,overall,True,201147,201147,1808,46.81007766723633,117.1524658203125,0.0266349203884601,0.0340048521757125,0.0113026299475099,9415707.0,2760682240.0,5319.4462890625,199717,6831.23486328125,200890,0.0,10365.0625
0.05,correlation_topology_neighbor_fill,6,6,high_flow,True,66333,66333,408,62.37929534912109,133.76956176757812,0.015828713774681,0.0160204041749238,0.0179313471929472,4137805.75,1186982272.0,1049.966064453125,66333,1062.6815185546875,66333,2911.900634765625,10371.99609375
0.05,correlation_topology_neighbor_fill,6,6,low_flow,True,67602,67602,864,30.12207794189453,89.09171295166016,0.0423857383430004,0.0594992190599441,0.0598496796517129,2036312.75,536579648.0,2811.2763671875,66326,4007.2724609375,67350,0.0,1488.59130859375
0.05,correlation_topology_neighbor_fill,6,6,mid_flow,True,66973,66973,614,46.099063873291016,110.1115264892578,0.0207237061113119,0.0208364035934209,0.0773640150838767,3087392.5,812017408.0,1387.9287109375,66973,1395.4764404296875,66973,1488.594482421875,2911.8857421875
0.05,correlation_topology_neighbor_fill,6,6,overall,True,200908,200908,1886,46.098270416259766,112.34144592285156,0.0262942388653755,0.0322214663028717,0.0108312271724192,9261511.0,2535579648.0,5249.17138671875,199632,6465.4306640625,200656,0.0,10371.99609375
0.05,correlation_topology_neighbor_fill,7,7,high_flow,False,67172,67172,413,57.87713241577149,121.95984649658205,0.0147314704954624,0.014888908714056,0.0168655884537722,3887722.75,999130048.0,989.5423583984376,67172,1000.1177978515624,67172,2911.904296875,10143.1875
0.05,correlation_topology_neighbor_fill,7,7,low_flow,False,67161,67161,812,29.17356300354004,86.59848022460938,0.0384501069784164,0.0596820898354053,0.0581748189947085,1959325.625,503660288.0,2534.97705078125,65929,3996.611083984375,66965,0.0,1488.5904541015625
0.05,correlation_topology_neighbor_fill,7,7,mid_flow,False,68173,68173,564,43.35235595703125,101.75047302246094,0.0195183064788579,0.0194991193711757,0.0714895404698923,2955460.25,705805888.0,1330.6214599609375,68173,1329.3134765625,68173,1488.593994140625,2911.8857421875
0.05,correlation_topology_neighbor_fill,7,7,overall,False,202506,202506,1789,43.4678955078125,104.43334197998048,0.0241220481693744,0.0312690548598766,0.0102959096418143,8802510.0,2208595968.0,4855.14111328125,201274,6326.04248046875,202310,0.0,10143.1875
0.05,correlation_topology_neighbor_fill,8,8,high_flow,False,65904,65904,399,62.03847503662109,128.5935821533203,0.0158658307045698,0.016053732484579,0.0183375569615806,4088583.75,1089809024.0,1045.6217041015625,65904,1058.005126953125,65904,2911.912353515625,9924.4921875
0.05,correlation_topology_neighbor_fill,8,8,low_flow,False,66748,66748,802,33.22553634643555,97.01818084716795,0.0587810836732387,0.0668210834264755,0.0651744963462743,2217738.0,628267392.0,3845.576171875,65422,4446.14111328125,66538,0.0,1488.5911865234375
0.05,correlation_topology_neighbor_fill,8,8,mid_flow,False,68525,68525,568,51.2457389831543,118.16612243652344,0.0231431759893894,0.0232900585979223,0.0830233769341408,3511614.25,956830528.0,1585.8861083984375,68525,1595.9512939453125,68525,1488.593994140625,2911.88134765625
0.05,correlation_topology_neighbor_fill,8,8,overall,False,201177,201177,1769,48.80248260498047,115.3095245361328,0.0324095673859119,0.035329669713974,0.0116186825842199,9817937.0,2674906880.0,6477.08447265625,199851,7100.09765625,200967,0.0,9924.4921875
0.05,correlation_topology_neighbor_fill,9,9,high_flow,False,66295,66295,410,66.02153778076172,139.23214721679688,0.0168529544025659,0.0170426983386278,0.018836447204726,4376898.0,1285167616.0,1117.2666015625,66295,1129.845703125,66295,2911.89501953125,10303.5302734375
0.05,correlation_topology_neighbor_fill,9,9,low_flow,False,67068,67068,848,32.91450119018555,98.08897399902344,0.0654861405491828,0.0609020441770553,0.0658938674317308,2207509.75,645291200.0,4315.9951171875,65907,4071.118896484375,66847,0.0,1488.59033203125
0.05,correlation_topology_neighbor_fill,9,9,mid_flow,False,67624,67624,587,51.86503982543945,117.48332977294922,0.0232865121215581,0.0233351085335016,0.0825435697474892,3507321.5,933368896.0,1574.72705078125,67624,1578.013427734375,67624,1488.5946044921875,2911.88330078125
0.05,correlation_topology_neighbor_fill,9,9,overall,False,200987,200987,1845,50.21086120605469,119.36842346191406,0.035070464015007,0.0337655693292617,0.0115851965582753,10091730.0,2863827712.0,7007.990234375,199826,6778.978515625,200766,0.0,10303.5302734375
0.05,correlation_topology_neighbor_fill,10,10,high_flow,False,67359,67359,426,68.23137664794922,144.08956909179688,0.0173676889389753,0.0175540726631879,0.0192283573786541,4595997.5,1398494336.0,1169.8701171875,67359,1182.4248046875,67359,2911.896728515625,10405.494140625
0.05,correlation_topology_neighbor_fill,10,10,low_flow,False,67412,67412,786,32.90522003173828,95.6759033203125,0.0386212542653083,0.0601163282990455,0.0642728548858725,2218206.75,617081280.0,2558.542236328125,66247,4040.298095703125,67208,0.0,1488.589599609375
0.05,correlation_topology_neighbor_fill,10,10,mid_flow,False,67346,67346,527,53.214630126953125,122.43948364257812,0.0239972174167633,0.0240807645022869,0.0860253927440236,3583792.5,1009612672.0,1616.1165771484375,67346,1621.7431640625,67346,1488.594482421875,2911.88916015625
0.05,correlation_topology_neighbor_fill,10,10,overall,False,202117,202117,1739,51.445430755615234,122.34178161621094,0.0265960469841957,0.0338980965316295,0.0117574216046661,10397996.0,3025188352.0,5344.52880859375,200952,6844.46630859375,201913,0.0,10405.494140625
0.05,correlation_topology_neighbor_fill,11,11,high_flow,False,67594,67594,420,62.41406631469727,130.2273406982422,0.0158765111118555,0.0160321220755577,0.0176742637070748,4218816.5,1146337408.0,1073.1568603515625,67594,1083.67529296875,67594,2911.890625,10280.0810546875
0.05,correlation_topology_neighbor_fill,11,11,low_flow,False,66739,66739,804,30.45702743530273,89.9452133178711,0.0451223812997341,0.0569823496043682,0.0604230258977314,2032671.5,539927936.0,2961.517333984375,65633,3792.0615234375,66548,0.0,1488.5916748046875
0.05,correlation_topology_neighbor_fill,11,11,mid_flow,False,66627,66627,517,48.88225555419922,112.8696060180664,0.0219505466520786,0.0219874549657106,0.0793018263572095,3256878.0,848797824.0,1462.4990234375,66627,1464.9581298828125,66627,1488.5938720703125,2911.88525390625
0.05,correlation_topology_neighbor_fill,11,11,overall,False,200960,200960,1741,47.31472396850586,112.31546020507812,0.0275059435516595,0.0315820425748825,0.0109255422800255,9508367.0,2535062784.0,5497.1728515625,199854,6340.69482421875,200769,0.0,10280.0810546875
0.05,correlation_topology_neighbor_fill,12,12,high_flow,False,67806,67806,394,61.21406555175781,128.1507110595703,0.0155858909711241,0.0157356206327676,0.0172456946981114,4150681.0,1113551232.0,1056.81689453125,67806,1066.969482421875,67806,2911.89794921875,10342.779296875
0.05,correlation_topology_neighbor_fill,12,12,low_flow,False,66615,66615,828,29.70219993591309,85.54376220703125,0.041655171662569,0.0572494119405746,0.0574663078390569,1978612.0,487470944.0,2727.872314453125,65487,3802.849365234375,66426,0.0,1488.58984375
0.05,correlation_topology_neighbor_fill,12,12,mid_flow,False,66769,66769,586,48.0030632019043,109.9240951538086,0.0214993190020322,0.0215388927608728,0.0772327503456826,3205116.5,806790272.0,1435.488037109375,66769,1438.13037109375,66769,1488.59326171875,2911.876708984375
0.05,correlation_topology_neighbor_fill,12,12,overall,False,201190,201190,1808,46.395992279052734,109.3976821899414,0.0260927993804216,0.0313826724886894,0.0105772035784419,9334410.0,2407812352.0,5220.177734375,200062,6307.94873046875,201001,0.0,10342.779296875
0.05,correlation_topology_neighbor_fill,13,13,high_flow,False,68401,68401,454,63.43502426147461,134.6324462890625,0.0160880796611309,0.0162596739828586,0.0191590721227126,4339019.0,1239829376.0,1100.4407958984375,68401,1112.177978515625,68401,2911.890625,9938.9765625
0.05,correlation_topology_neighbor_fill,13,13,low_flow,False,67255,67255,826,29.657133102416992,87.17752838134766,0.046652752906084,0.0565607324242591,0.058563737868759,1994590.5,511132672.0,3085.65966796875,66141,3793.92431640625,67077,0.0,1488.59228515625
