mechanism,missing_rate_target,scenario_tag,parameter_setting,length_mode,chunk_index,day_index,file_name,row_count,target_non_null_count,observed_missing_count,observed_missing_rate,drops_entire_day,drops_all_nodes_at_same_time,uses_row_index_mask,modifies_only_target_col
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,53,53,node_flow_chunk_053.parquet,4034976,4034976,807939,0.2002339047369798,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,54,54,node_flow_chunk_054.parquet,4034976,4034976,806854,0.199965005987644,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,55,55,node_flow_chunk_055.parquet,4034976,4034976,806771,0.1999444358529022,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,56,56,node_flow_chunk_056.parquet,4034976,4034976,805180,0.1995501336315259,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,57,57,node_flow_chunk_057.parquet,4034976,4034976,807758,0.2001890469732657,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,58,58,node_flow_chunk_058.parquet,4034976,4034976,808257,0.2003127156146653,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,59,59,node_flow_chunk_059.parquet,4034976,4034976,807838,0.2002088736091614,False,False,True,True
node_subset_temporal_outage,0.2,mechanism_node_subset_temporal_outage__rate_0p20__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,60,60,node_flow_chunk_060.parquet,4034976,4034976,807163,0.2000415863687913,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,0,0,node_flow_chunk_000.parquet,4034976,4034976,1209135,0.2996634924222597,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,1,1,node_flow_chunk_001.parquet,4034976,4034976,1210627,0.3000332591817151,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,2,2,node_flow_chunk_002.parquet,4034976,4034976,1212331,0.300455566526294,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,3,3,node_flow_chunk_003.parquet,4034976,4034976,1209748,0.2998154140198107,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,4,4,node_flow_chunk_004.parquet,4034976,4034976,1211782,0.3003195062374597,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,5,5,node_flow_chunk_005.parquet,4034976,4034976,1209286,0.2997009151975129,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,6,6,node_flow_chunk_006.parquet,4034976,4034976,1209840,0.2998382146510908,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,7,7,node_flow_chunk_007.parquet,4034976,4034976,1210181,0.2999227256865964,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,8,8,node_flow_chunk_008.parquet,4034976,4034976,1208719,0.2995603939156019,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,9,9,node_flow_chunk_009.parquet,4034976,4034976,1209432,0.2997370988080226,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,10,10,node_flow_chunk_010.parquet,4034976,4034976,1209902,0.29985358029391,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,11,11,node_flow_chunk_011.parquet,4034976,4034976,1211238,0.3001846851133687,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,12,12,node_flow_chunk_012.parquet,4034976,4034976,1212391,0.3004704365032158,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,13,13,node_flow_chunk_013.parquet,4034976,4034976,1211042,0.3001361098554241,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,14,14,node_flow_chunk_014.parquet,4034976,4034976,1209263,0.2996952150396929,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,15,15,node_flow_chunk_015.parquet,4034976,4034976,1209517,0.2997581646086618,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,16,16,node_flow_chunk_016.parquet,4034976,4034976,1210425,0.2999831969260784,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,17,17,node_flow_chunk_017.parquet,4034976,4034976,1210085,0.2998989337235215,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,18,18,node_flow_chunk_018.parquet,4034976,4034976,1209533,0.299762129935841,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,19,19,node_flow_chunk_019.parquet,4034976,4034976,1210225,0.2999336303363391,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,20,20,node_flow_chunk_020.parquet,4034976,4034976,1210865,0.3000922434235049,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,21,21,node_flow_chunk_021.parquet,4034976,4034976,1209644,0.2997896393931463,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,22,22,node_flow_chunk_022.parquet,4034976,4034976,1208925,0.2996114475030335,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,23,23,node_flow_chunk_023.parquet,4034976,4034976,1211429,0.3002320212065698,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,24,24,node_flow_chunk_024.parquet,4034976,4034976,1210699,0.3000511031540212,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,25,25,node_flow_chunk_025.parquet,4034976,4034976,1211364,0.3002159120649045,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,26,26,node_flow_chunk_026.parquet,4034976,4034976,1210610,0.3000290460215872,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,27,27,node_flow_chunk_027.parquet,4034976,4034976,1210288,0.2999492438121069,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,28,28,node_flow_chunk_028.parquet,4034976,4034976,1210569,0.3000188848706906,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,29,29,node_flow_chunk_029.parquet,4034976,4034976,1208983,0.2996258218140579,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,30,30,node_flow_chunk_030.parquet,4034976,4034976,1209683,0.2997993048781455,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,31,31,node_flow_chunk_031.parquet,4034976,4034976,1211610,0.3002768789702838,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,32,32,node_flow_chunk_032.parquet,4034976,4034976,1211130,0.3001579191549094,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,33,33,node_flow_chunk_033.parquet,4034976,4034976,1208489,0.2995033923374017,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,34,34,node_flow_chunk_034.parquet,4034976,4034976,1209954,0.2998664676072423,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,35,35,node_flow_chunk_035.parquet,4034976,4034976,1211357,0.3002141772342636,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,36,36,node_flow_chunk_036.parquet,4034976,4034976,1211987,0.3003703119919425,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,37,37,node_flow_chunk_037.parquet,4034976,4034976,1211441,0.3002349952019541,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,38,38,node_flow_chunk_038.parquet,4034976,4034976,1211250,0.300187659108753,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,39,39,node_flow_chunk_039.parquet,4034976,4034976,1209447,0.2997408163022531,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,40,40,node_flow_chunk_040.parquet,4034976,4034976,1210590,0.3000240893626133,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,41,41,node_flow_chunk_041.parquet,4034976,4034976,1209919,0.2998577934540379,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,42,42,node_flow_chunk_042.parquet,4034976,4034976,1212893,0.3005948486434616,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,43,43,node_flow_chunk_043.parquet,4034976,4034976,1209903,0.2998538281268587,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,44,44,node_flow_chunk_044.parquet,4034976,4034976,1211179,0.3001700629693956,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,45,45,node_flow_chunk_045.parquet,4034976,4034976,1211794,0.300322480232844,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,46,46,node_flow_chunk_046.parquet,4034976,4034976,1209357,0.2997185113368704,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,47,47,node_flow_chunk_047.parquet,4034976,4034976,1211037,0.3001348706906807,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,48,48,node_flow_chunk_048.parquet,4034976,4034976,1210896,0.3000999262449145,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,49,49,node_flow_chunk_049.parquet,4034976,4034976,1211607,0.3002761354714377,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,50,50,node_flow_chunk_050.parquet,4034976,4034976,1211073,0.3001437926768338,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,51,51,node_flow_chunk_051.parquet,4034976,4034976,1210005,0.2998791070876258,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,52,52,node_flow_chunk_052.parquet,4034976,4034976,1211074,0.3001440405097824,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,53,53,node_flow_chunk_053.parquet,4034976,4034976,1209646,0.2997901350590437,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,54,54,node_flow_chunk_054.parquet,4034976,4034976,1211034,0.3001341271918346,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,55,55,node_flow_chunk_055.parquet,4034976,4034976,1208948,0.2996171476608535,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,56,56,node_flow_chunk_056.parquet,4034976,4034976,1211360,0.3002149207331097,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,57,57,node_flow_chunk_057.parquet,4034976,4034976,1210316,0.2999561831346704,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,58,58,node_flow_chunk_058.parquet,4034976,4034976,1211386,0.3002213643897758,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,59,59,node_flow_chunk_059.parquet,4034976,4034976,1211179,0.3001700629693956,False,False,True,True
node_subset_temporal_outage,0.3,mechanism_node_subset_temporal_outage__rate_0p30__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,60,60,node_flow_chunk_060.parquet,4034976,4034976,1210439,0.2999866665873601,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,0,0,node_flow_chunk_000.parquet,4034976,4034976,187774,0.0465365841085547,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,1,1,node_flow_chunk_001.parquet,4034976,4034976,199679,0.0494870353627877,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,2,2,node_flow_chunk_002.parquet,4034976,4034976,203212,0.0503626291705328,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,3,3,node_flow_chunk_003.parquet,4034976,4034976,200778,0.0497594037734053,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,4,4,node_flow_chunk_004.parquet,4034976,4034976,200099,0.0495911252012403,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,5,5,node_flow_chunk_005.parquet,4034976,4034976,201671,0.0499807185965914,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,6,6,node_flow_chunk_006.parquet,4034976,4034976,203530,0.0504414400482183,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,7,7,node_flow_chunk_007.parquet,4034976,4034976,202976,0.0503041405946404,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,8,8,node_flow_chunk_008.parquet,4034976,4034976,202091,0.0500848084350439,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,9,9,node_flow_chunk_009.parquet,4034976,4034976,202548,0.0501980680925983,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,10,10,node_flow_chunk_010.parquet,4034976,4034976,202755,0.0502493695129785,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,11,11,node_flow_chunk_011.parquet,4034976,4034976,203328,0.0503913777925816,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,12,12,node_flow_chunk_012.parquet,4034976,4034976,202853,0.0502736571419507,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,13,13,node_flow_chunk_013.parquet,4034976,4034976,203428,0.0504161610874513,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,14,14,node_flow_chunk_014.parquet,4034976,4034976,200359,0.0496555617679014,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,15,15,node_flow_chunk_015.parquet,4034976,4034976,199762,0.0495076054975296,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,16,16,node_flow_chunk_016.parquet,4034976,4034976,204014,0.0505613911953875,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,17,17,node_flow_chunk_017.parquet,4034976,4034976,201479,0.0499331346704416,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,18,18,node_flow_chunk_018.parquet,4034976,4034976,202102,0.0500875345974796,False,False,True,True
node_temporal_block,0.05,mechanism_node_temporal_block__rate_0p05__mixed_short_mid_long__seed_42,"mixed_short_mid_long: short=1-4@0.4, mid=5-12@0.4, long=13-24@0.2",mixed_short_mid_long,19,19,node_flow_chunk_019.parquet,4034976,4034976,206465,0.0511688297526428,False,False,True,True
